33.05,,34.61,36.36,27.91,,,,,,
-34.53,-44.83,-24.24,-39.93,-43.09,,,,,,105.92
-34.25,-44.52,-23.61,-39.83,-42.9,,,,,,105.36
-33.93,-44.22,-22.93,-39.72,-42.68,,,,,,104.83
-33.59,-43.91,-22.18,-39.61,-42.46,,,,,,104.32
-33.23,-43.56,-21.37,-39.5,-42.23,,,,,,103.81
-32.85,-43.18,-20.51,-39.4,-42,,,,,,103.34
-32.46,-42.8,-19.6,-39.33,-41.76,,,,,,102.89
-32.05,-42.37,-18.65,-39.27,-41.48,,,,,,102.45
-31.61,-41.95,-17.64,-39.23,-41.19,,,,,,102
-31.17,-41.6,-16.59,-39.2,-40.91,,,,,,101.54
-30.73,-41.27,-15.49,-39.15,-40.66,,,,,,101.04
-30.29,-40.92,-14.37,-39.1,-40.44,,,,,,100.51
-29.86,-40.57,-13.26,-39.03,-40.25,,,,,,99.94
-29.43,-40.21,-12.2,-38.94,-40.04,,,,,,99.32
-28.98,-39.84,-11.23,-38.84,-39.83,,,,,,98.6
-28.52,-39.44,-10.32,-38.74,-39.64,,,,,,97.82
-28.04,-39.01,-9.46,-38.62,-39.44,,,,,,96.98
-27.56,-38.55,-8.62,-38.5,-39.21,,,,,,96.09
-27.09,-38.07,-7.83,-38.37,-38.99,,,,,,95.13
-26.63,-37.58,-7.05,-38.22,-38.78,,,,,,94.16
-26.17,-37.08,-6.27,-38.06,-38.58,,,,,,93.2
-25.7,-36.6,-5.45,-37.88,-38.37,,,,,,92.27
-25.22,-36.14,-4.6,-37.69,-38.14,,,,,,91.38
-24.72,-35.7,-3.69,-37.48,-37.92,,,,,,90.55
-24.19,-35.27,-2.71,-37.24,-37.69,,,,,,89.76
-23.63,-34.84,-1.62,-37.01,-37.43,,,,,,89.04
-23.09,-34.43,-0.47,-36.78,-37.17,,,,,,88.39
-22.55,-34.02,0.74,-36.55,-36.89,,,,,,87.81
-21.98,-33.58,2.01,-36.32,-36.58,,,,,,87.28
-21.37,-33.09,3.35,-36.08,-36.23,,,,,,86.84
-20.78,-32.59,4.78,-35.82,-35.87,,,,,,86.47
-20.2,-32.07,6.2,-35.53,-35.52,,,,,,86.16
-19.63,-31.53,7.56,-35.24,-35.18,,,,,,85.85
-19.07,-30.96,8.9,-34.95,-34.84,,,,,,85.49
-18.52,-30.36,10.15,-34.64,-34.5,,,,,,85.04
-17.99,-29.73,11.32,-34.32,-34.14,,,,,,84.52
-17.47,-29.05,12.34,-33.98,-33.79,,,,,,83.9
-16.98,-28.34,13.23,-33.65,-33.47,,,,,,83.21
-16.49,-27.6,13.95,-33.31,-33.16,,,,,,82.43
-16.04,-26.89,14.55,-32.98,-32.85,,,,,,81.61
-15.62,-26.2,15.08,-32.63,-32.53,,,,,,80.77
-15.22,-25.52,15.54,-32.26,-32.21,,,,,,79.92
-14.84,-24.85,15.92,-31.86,-31.87,,,,,,79.08
-14.46,-24.25,16.26,-31.43,-31.52,,,,,,78.29
-14.08,-23.66,16.61,-31.01,-31.16,,,,,,77.57
-13.7,-23.1,16.99,-30.58,-30.78,,,,,,76.91
-13.33,-22.54,17.39,-30.15,-30.38,,,,,,76.31
-12.96,-21.96,17.81,-29.72,-29.98,,,,,,75.72
-12.58,-21.37,18.28,-29.3,-29.57,,,,,,75.16
-12.2,-20.77,18.79,-28.88,-29.14,,,,,,74.64
-11.8,-20.18,19.32,-28.45,-28.69,,,,,,74.15
-11.41,-19.57,19.89,-28.03,-28.22,,,,,,73.67
-11.03,-18.94,20.45,-27.61,-27.74,,,,,,73.2
-10.67,-18.31,21,-27.2,-27.23,,,,,,72.73
-10.33,-17.69,21.54,-26.78,-26.72,,,,,,72.25
-10,-17.08,22.05,-26.36,-26.18,,,,,,71.77
-9.67,-16.45,22.53,-25.92,-25.62,,,,,,71.23
-9.36,-15.77,22.99,-25.49,-25.02,,,,,,70.63
-9.06,-15.12,23.42,-25.08,-24.42,,,,,,69.94
-8.77,-14.58,23.86,-24.69,-23.82,,,,,,69.22
-8.44,-14.07,24.24,-24.3,-23.22,,,,,,68.52
-8.09,-13.55,24.63,-23.92,-22.63,,,,,,67.83
-7.7,-13,24.97,-23.52,-22.04,,,,,,67.16
-7.26,-12.42,25.25,-23.11,-21.46,,,,,,66.53
-6.76,-11.81,25.45,-22.69,-20.87,,,,,,65.92
-6.17,-11.16,25.56,-22.27,-20.29,,,,,,65.37
-5.4,-10.5,25.6,-21.87,-19.74,,,,,,64.9
-4.43,-9.84,25.62,-21.45,-19.22,,,,,,64.49
-3.45,-9.2,25.63,-21.03,-18.72,,,,,,64.15
-2.5,-8.59,25.65,-20.61,-18.24,,,,,,63.86
-1.62,-8.02,25.73,-20.19,-17.78,,,,,,63.59
-0.84,-7.47,25.92,-19.76,-17.33,,,,,,63.34
-0.11,-6.96,26.17,-19.3,-16.88,,,,,,63.12
0.6,-6.48,26.49,-18.84,-16.44,,,,,,62.93
1.31,-6.02,26.87,-18.39,-15.99,,,,,,62.67
2.01,-5.57,27.31,-17.94,-15.56,,,,,,62.35
2.68,-5.12,27.79,-17.48,-15.11,,,,,,61.96
3.31,-4.68,28.32,-17.02,-14.65,,,,,,61.57
3.9,-4.26,28.87,-16.53,-14.15,,,,,,61.22
4.45,-3.81,29.44,-16.01,-13.64,,,,,,60.88
4.97,-3.37,29.99,-15.48,-13.12,,,,,,60.5
5.47,-2.93,30.52,-14.93,-12.59,,,,,,60.07
5.97,-2.48,31.03,-14.38,-12.04,,,,,,59.51
6.49,-2.06,31.52,-13.82,-11.47,,,,,,58.91
7.02,-1.63,31.9,-13.25,-10.89,,,,,,58.3
7.57,-1.18,32.14,-12.67,-10.33,,,,,,57.67
8.17,-0.71,32.25,-12.1,-9.78,,,,,,57.03
8.84,-0.19,32.29,-11.54,-9.24,,,,,,56.44
9.58,0.36,32.31,-10.98,-8.71,,,,,,55.93
10.38,0.92,32.31,-10.42,-8.22,,,,,,55.5
11.24,1.5,32.28,-9.88,-7.75,,,,,,55.14
12.13,2.09,32.16,-9.37,-7.29,,,,,,54.86
12.98,2.67,31.97,-8.87,-6.85,,,,,,54.68
13.75,3.26,31.72,-8.38,-6.44,,,,,,54.52
14.45,3.81,31.41,-7.93,-6.04,,,,,,54.37
15.07,4.34,31.05,-7.5,-5.64,,,,,,54.22
15.64,4.86,30.72,-7.1,-5.22,,,,,,54.07
16.17,5.36,30.45,-6.74,-4.77,,,,,,53.92
16.67,5.83,30.27,-6.4,-4.3,,,,,,53.85
17.15,6.24,30.15,-6.06,-3.78,,,,,,53.92
17.62,6.64,30.06,-5.71,-3.24,,,,,,54.08
18.1,7.04,29.99,-5.35,-2.66,,,,,,54.31
18.56,7.41,29.92,-4.98,-2.04,,,,,,54.6
19.04,7.79,29.88,-4.6,-1.37,,,,,,54.92
19.54,8.19,29.87,-4.19,-0.66,,,,,,55.23
20.02,8.65,29.87,-3.77,0.1,,,,,,55.5
20.47,9.14,29.88,-3.31,0.91,,,,,,55.7
20.92,9.65,29.89,-2.81,1.79,,,,,,55.83
21.42,10.16,29.91,-2.29,2.72,,,,,,55.9
21.91,10.7,29.92,-1.75,3.69,,,,,,55.89
22.4,11.22,29.94,-1.17,4.67,,,,,,55.84
22.85,11.73,29.95,-0.6,5.67,,,,,,55.74
23.33,12.25,29.96,-0.03,6.67,,,,,,55.62
23.76,12.76,29.98,0.53,7.67,,,,,,55.5
24.15,13.27,30,1.08,8.64,,,,,,55.38
24.52,13.77,30.02,1.62,9.59,,,,,,55.26
24.87,14.26,30.08,2.16,10.51,,,,,,55.13
25.2,14.76,30.18,2.67,11.4,,,,,,55.01
25.52,15.22,30.27,3.2,12.25,,,,,,54.88
25.82,15.68,30.33,3.75,13.04,,,,,,54.76
26.08,16.14,30.38,4.36,13.76,,,,,,54.65
26.29,16.54,30.41,5.04,14.45,,,,,,54.53
26.46,16.89,30.43,5.76,15.1,,,,,,54.42
26.6,17.18,30.43,6.51,15.75,,,,,,54.31
26.76,17.42,30.44,7.3,16.36,,,,,,54.19
26.94,17.59,30.45,8.11,16.95,,,,,,54.07
27.12,17.71,30.46,8.92,17.49,,,,,,53.96
27.29,17.79,30.48,9.7,17.99,,,,,,53.84
27.45,17.91,30.49,10.44,18.48,,,,,,53.72
27.59,18.08,30.5,11.12,18.97,,,,,,53.59
27.7,18.32,30.51,11.76,19.43,,,,,,53.47
27.8,18.55,30.5,12.36,19.86,,,,,,53.35
27.87,18.77,30.49,12.93,20.23,,,,,,53.24
27.89,19.06,30.51,13.49,20.53,,,,,,53.13
27.9,19.44,30.52,14.02,20.82,,,,,,53.01
27.92,19.87,30.53,14.52,21.14,,,,,,52.88
28,20.31,30.53,15.01,21.49,,,,,,52.76
28.16,20.74,30.54,15.49,21.86,,,,,,52.63
28.4,21.18,30.55,15.99,22.23,,,,,,52.52
28.71,21.64,30.56,16.48,22.64,,,,,,52.4
29.03,22.13,30.57,16.95,23.08,,,,,,52.29
29.37,22.67,30.57,17.44,23.53,,,,,,52.17
29.71,23.27,30.57,17.96,24,,,,,,52.06
30.06,23.89,30.59,18.5,24.48,,,,,,51.95
30.39,24.44,30.6,19.05,25,,,,,,51.84
30.66,24.91,30.6,19.58,25.54,,,,,,51.73
30.93,25.28,30.61,20.1,26.09,,,,,,51.62
31.16,25.5,30.62,20.6,26.63,,,,,,51.52
31.32,25.59,30.63,21.09,27.16,,,,,,51.4
31.4,25.64,30.63,21.58,27.69,,,,,,51.29
31.42,25.67,30.64,22.07,28.22,,,,,,51.18
31.42,25.7,30.64,22.54,28.75,,,,,,51.07
31.43,25.71,30.64,22.98,29.28,,,,,,50.95
31.43,25.72,30.63,23.42,29.81,,,,,,50.83
31.42,25.78,30.62,23.86,30.35,,,,,,50.72
31.42,25.92,30.63,24.25,30.9,,,,,,50.61
31.39,26.11,30.64,24.6,31.41,,,,,,50.5
31.34,26.31,30.64,24.92,31.86,,,,,,50.39
31.28,26.52,30.64,25.21,32.27,,,,,,50.29
31.23,26.72,30.64,25.49,32.68,,,,,,50.19
31.19,26.92,30.65,25.77,33.08,,,,,,50.09
31.17,27.11,30.66,26.05,33.43,,,,,,50
31.17,27.25,30.68,26.32,33.76,,,,,,49.89
31.17,27.36,30.68,26.58,34.07,,,,,,49.78
31.17,27.45,30.69,26.83,34.38,,,,,,49.68
31.16,27.55,30.69,27.09,34.68,,,,,,49.58
31.16,27.66,30.69,27.38,34.96,,,,,,49.49
31.17,27.74,30.69,27.69,35.21,,,,,,49.4
31.18,27.83,30.69,27.98,35.43,,,,,,49.31
31.21,27.9,30.71,28.26,35.64,,,,,,49.22
31.27,27.97,30.72,28.56,35.85,,,,,,49.11
31.39,28.01,30.73,28.89,36.06,,,,,,49.01
31.62,28.03,30.74,29.24,36.24,,,,,,48.92
31.96,28.05,30.74,29.61,36.41,,,,,,48.82
32.35,28.08,30.75,29.99,36.59,,,,,,48.72
32.7,28.1,30.76,30.32,36.8,,,,,,48.62
32.99,28.13,30.76,30.61,37.03,,,,,,48.53
33.2,28.15,30.78,30.88,37.27,,,,,,48.43
33.33,28.16,30.79,31.18,37.48,,,,,,48.33
33.39,28.17,30.78,31.45,37.68,,,,,,48.22
33.42,28.2,30.78,31.62,37.88,,,,,,48.13
33.44,28.23,30.8,31.7,38.03,,,,,,48.04
33.45,28.25,30.81,31.73,38.19,,,,,,47.95
33.46,28.27,30.81,31.75,38.36,,,,,,47.86
33.47,28.29,30.82,31.81,38.52,,,,,,47.77
33.48,28.32,30.83,31.87,38.62,,,,,,47.68
33.48,28.33,30.84,31.92,38.69,,,,,,47.59
33.48,28.34,30.85,31.98,38.75,,,,,,47.49
33.49,28.37,30.86,32.03,38.8,,,,,,47.41
33.48,28.41,30.85,32.05,38.86,,,,,,47.32
33.42,28.44,30.85,32.06,38.91,,,,,,47.23
33.34,28.47,30.85,32.07,38.96,,,,,,47.15
33.26,28.48,30.84,32.08,39.03,,,,,,47.07
33.21,28.5,30.85,32.09,39.11,,,,,,46.99
33.2,28.52,30.86,32.11,39.16,,,,,,46.9
33.21,28.55,30.87,32.14,39.27,,,,,,46.81
33.21,28.56,30.88,32.14,39.45,,,,,,46.72
33.22,28.58,30.89,32.15,39.62,,,,,,46.63
33.23,28.6,30.91,32.17,39.77,,,,,,46.54
33.24,28.62,30.91,32.19,39.88,,,,,,46.46
33.25,28.64,30.91,32.21,39.96,,,,,,46.37
33.26,28.66,30.92,32.22,40.05,,,,,,46.28
33.28,28.69,30.92,32.25,40.17,,,,,,46.21
33.29,28.71,30.94,32.27,40.26,,,,,,46.14
33.3,28.73,30.95,32.29,40.34,,,,,,46.06
33.3,28.76,30.96,32.31,40.41,,,,,,45.98
33.31,28.77,30.96,32.34,40.45,,,,,,45.89
33.32,28.78,30.97,32.37,40.5,,,,,,45.79
33.32,28.8,30.98,32.4,40.55,,,,,,45.72
33.32,28.81,30.99,32.43,40.59,,,,,,45.64
33.33,28.84,31,32.44,40.65,,,,,,45.55
33.34,28.87,31,32.46,40.71,,,,,,45.46
33.36,28.87,31.01,32.48,40.77,,,,,,45.38
33.37,28.88,31.01,32.49,40.83,,,,,,45.3
33.38,28.89,31.02,32.51,40.89,,,,,,45.23
33.38,28.91,31.03,32.53,40.95,,,,,,45.16
33.37,28.92,31.03,32.54,41.01,,,,,,45.09
33.36,28.94,31.03,32.56,41.06,,,,,,45.02
33.37,28.94,31.03,32.59,41.12,,,,,,44.94
33.38,28.94,31.02,32.62,41.17,,,,,,44.86
33.38,28.95,31.02,32.64,41.23,,,,,,44.79
33.38,28.96,31.03,32.66,41.28,,,,,,44.72
33.39,28.96,31.04,32.68,41.32,,,,,,44.65
33.4,28.96,31.03,32.69,41.37,,,,,,44.59
33.41,28.96,31.02,32.71,41.42,,,,,,44.52
33.42,28.96,31.02,32.73,41.47,,,,,,44.45
33.43,28.97,31.01,32.74,41.51,,,,,,44.39
33.44,28.98,31.01,32.75,41.56,,,,,,44.32
33.45,28.99,31,32.77,41.61,,,,,,44.25
33.47,28.99,30.99,32.79,41.66,,,,,,44.18
33.49,29,30.99,32.81,41.7,,,,,,44.11
33.5,29.02,30.99,32.83,41.75,,,,,,44.04
33.52,29.03,30.99,32.85,41.8,,,,,,43.97
33.53,29.05,31,32.86,41.85,,,,,,43.9
33.54,29.07,31,32.89,41.91,,,,,,43.83
33.56,29.09,31,32.91,41.96,,,,,,43.77
33.58,29.1,31.01,32.93,42,,,,,,43.71
33.6,29.11,31.01,32.95,42.05,,,,,,43.64
33.61,29.11,31.01,32.97,42.1,,,,,,43.58
33.62,29.11,31,32.99,42.14,,,,,,43.53
33.63,29.13,31,33.01,42.18,,,,,,43.45
33.64,29.15,30.99,33.03,42.23,,,,,,43.38
33.65,29.16,30.98,33.05,42.29,,,,,,43.3
33.67,29.18,30.98,33.08,42.34,,,,,,43.23
33.67,29.19,30.98,33.1,42.37,,,,,,43.17
33.68,29.2,30.97,33.12,42.42,,,,,,43.1
33.69,29.21,30.97,33.14,42.46,,,,,,43.03
33.7,29.22,30.97,33.16,42.49,,,,,,42.96
33.71,29.24,30.97,33.18,42.54,,,,,,42.9
33.72,29.26,30.97,33.19,42.59,,,,,,42.84
33.73,29.28,30.97,33.22,42.62,,,,,,42.78
33.74,29.3,30.97,33.24,42.64,,,,,,42.72
33.75,29.32,30.97,33.25,42.67,,,,,,42.65
33.75,29.34,30.97,33.26,42.7,,,,,,42.59
33.76,29.34,30.97,33.28,42.74,,,,,,42.59
33.77,29.34,30.97,33.3,42.79,,,,,,42.74
33.78,29.35,30.98,33.31,42.82,,,,,,42.89
33.78,29.37,30.99,33.31,42.86,,,,,,42.99
33.8,29.38,31,33.32,42.9,,,,,,43.01
33.81,29.39,30.99,33.33,42.93,,,,,,42.96
33.81,29.41,30.98,33.34,42.96,,,,,,42.91
33.81,29.43,30.98,33.35,43,,,,,,42.85
33.81,29.44,30.99,33.36,43.04,,,,,,42.8
33.81,29.46,30.99,33.37,43.09,,,,,,42.74
33.77,29.48,30.99,33.38,43.13,,,,,,42.68
33.71,29.5,30.99,33.39,43.16,,,,,,42.62
33.68,29.51,30.98,33.41,43.21,,,,,,42.56
33.66,29.52,30.98,33.42,43.26,,,,,,42.51
33.65,29.54,30.97,33.43,43.29,,,,,,42.45
33.65,29.56,30.98,33.43,43.32,,,,,,42.4
33.66,29.65,30.98,33.44,43.35,,,,,,42.35
33.68,29.78,30.98,33.45,43.39,,,,,,42.31
33.69,29.94,30.98,33.47,43.41,,,,,,42.25
33.69,30.09,30.97,33.48,43.44,,,,,,42.2
33.7,30.19,30.96,33.5,43.49,,,,,,42.14
33.71,30.22,30.96,33.52,43.54,,,,,,42.08
33.72,30.24,30.95,33.54,43.58,,,,,,42.04
33.73,30.25,30.95,33.56,43.62,,,,,,42
33.73,30.27,30.95,33.58,43.66,,,,,,41.95
33.73,30.3,30.95,33.59,43.7,,,,,,41.9
33.73,30.31,30.95,33.6,43.74,,,,,,41.85
33.73,30.33,30.95,33.6,43.77,,,,,,41.8
33.74,30.34,30.96,33.62,43.8,,,,,,41.74
33.75,30.36,30.95,33.63,43.84,,,,,,41.69
33.75,30.37,30.95,33.63,43.86,,,,,,41.65
33.75,30.39,30.94,33.63,43.89,,,,,,41.6
33.76,30.4,30.94,33.65,43.93,,,,,,41.55
33.77,30.41,30.94,33.67,43.97,,,,,,41.5
33.78,30.43,30.93,33.68,44,,,,,,41.45
33.79,30.44,30.93,33.7,44.04,,,,,,41.39
33.76,30.45,30.94,33.71,44.09,,,,,,41.35
33.73,30.43,30.95,33.73,44.13,,,,,,41.3
33.72,30.39,30.96,33.75,44.15,,,,,,41.25
33.71,30.36,30.96,33.76,44.17,,,,,,41.2
33.72,30.34,30.96,33.78,44.19,,,,,,41.15
33.72,30.33,30.97,33.79,44.21,,,,,,41.1
33.72,30.31,30.97,33.8,44.24,,,,,,41.06
33.72,30.31,30.96,33.81,44.26,,,,,,41.01
33.73,30.31,30.96,33.81,44.29,,,,,,40.96
33.73,30.31,30.96,33.82,44.33,,,,,,40.92
33.73,30.33,30.96,33.81,44.36,,,,,,40.88
33.74,30.34,30.97,33.81,44.39,,,,,,40.84
33.74,30.35,30.97,33.82,44.42,,,,,,40.8
33.75,30.36,30.97,33.83,44.44,,,,,,40.76
33.76,30.37,30.96,33.83,44.49,,,,,,40.73
33.76,30.38,30.96,33.83,44.53,,,,,,40.7
33.77,30.4,30.95,33.84,44.56,,,,,,40.65
33.77,30.41,30.95,33.84,44.59,,,,,,40.59
33.78,30.42,30.96,33.86,44.62,,,,,,40.55
33.78,30.43,30.96,33.88,44.64,,,,,,40.5
33.76,30.43,30.96,33.89,44.67,,,,,,40.46
33.72,30.44,30.96,33.89,44.7,,,,,,40.41
33.69,30.45,30.95,33.91,44.73,,,,,,40.38
33.68,30.45,30.96,33.93,44.75,,,,,,40.35
33.7,30.46,30.98,33.94,44.78,,,,,,40.31
33.71,30.47,30.98,33.95,44.81,,,,,,40.27
33.71,30.48,30.98,33.96,44.85,,,,,,40.22
33.7,30.5,30.97,33.96,44.89,,,,,,40.17
33.7,30.51,30.97,33.97,44.92,,,,,,40.12
33.7,30.52,30.98,33.98,44.95,,,,,,40.08
33.71,30.54,30.99,33.99,44.99,,,,,,40.02
33.72,30.56,31.01,34,45.02,,,,,,39.97
33.72,30.57,31.02,34.01,45.04,,,,,,39.91
33.72,30.59,31.03,34.02,45.06,,,,,,39.85
33.73,30.6,31.05,34.03,45.09,,,,,,39.8
33.74,30.61,31.04,33.96,45.11,,,,,,39.75
33.74,30.64,31.04,33.84,45.13,,,,,,39.71
33.74,30.66,31.05,33.73,45.16,,,,,,39.67
33.74,,31.05,33.61,45.18,,,,,,39.63
33.75,,31.05,33.45,45.21,,,,,,39.59
33.76,,31.06,33.23,45.23,,,,,,39.54
33.77,,31.07,32.98,45.25,,,,,,39.49
33.76,,31.07,32.74,45.29,,,,,,39.43
33.76,,31.09,32.58,45.32,,,,,,39.37
33.77,,31.1,32.52,45.36,,,,,,39.33
33.79,,31.09,32.52,45.39,,,,,,39.29
33.79,,31.09,32.51,45.41,,,,,,39.26
33.79,,31.1,32.5,45.43,,,,,,39.22
33.8,,31.11,32.51,45.46,,,,,,39.19
33.81,,31.11,32.51,45.48,,,,,,39.16
33.82,,31.11,32.52,45.51,,,,,,39.11
33.82,,,32.53,45.53,,,,,,39.07
33.82,,,32.53,45.57,,,,,,39.03
33.82,,,32.53,45.6,,,,,,38.99
33.83,,,32.53,45.61,,,,,,38.95
33.83,,,32.54,45.63,,,,,,38.92
33.84,,,32.54,45.65,,,,,,38.88
33.84,,,32.55,45.66,,,,,,38.83
33.84,,,32.57,45.68,,,,,,38.8
33.85,,,32.58,45.7,,,,,,38.76
33.85,,,32.6,45.73,,,,,,38.72
33.85,,,32.62,45.76,,,,,,38.68
33.85,,,32.63,45.76,,,,,,38.64
33.85,,,32.64,45.76,,,,,,38.61
33.85,,,32.66,45.78,,,,,,38.57
33.85,,,32.68,45.81,,,,,,38.53
33.86,,,32.69,45.83,,,,,,38.5
33.87,,,32.7,45.85,,,,,,38.46
33.87,,,32.71,45.86,,,,,,38.42
33.87,,,32.72,45.88,,,,,,38.38
33.86,,,32.82,45.88,,,,,,38.35
33.86,,,32.92,45.89,,,,,,38.32
33.86,,,32.98,45.91,,,,,,38.28
33.86,,,33,45.93,,,,,,38.23
33.86,,,33,45.94,,,,,,38.2
33.86,,,33.01,45.94,,,,,,38.16
33.86,,,33.01,45.96,,,,,,38.13
33.87,,,33.01,45.98,,,,,,38.1
33.86,,,33.02,46,,,,,,38.07
33.86,,,33.03,46.03,,,,,,38.04
33.86,,,33.12,46.05,,,,,,38.01
33.86,,,33.34,46.08,,,,,,37.97
33.85,,,33.66,46.1,,,,,,37.93
33.84,,,34,46.12,,,,,,37.89
33.85,,,34.27,46.14,,,,,,37.85
33.86,,,34.45,46.16,,,,,,37.82
33.86,,,34.51,46.17,,,,,,37.78
33.86,,,34.53,46.19,,,,,,37.74
33.86,,,34.53,46.22,,,,,,37.72
33.86,,,34.54,46.25,,,,,,37.7
33.86,,,34.54,46.26,,,,,,37.67
33.85,,,34.55,46.28,,,,,,37.64
33.86,,,34.56,46.3,,,,,,37.61
33.86,,,34.57,46.31,,,,,,37.58
33.86,,,34.57,46.33,,,,,,37.55
33.86,,,34.57,46.34,,,,,,37.52
33.86,,,34.58,46.36,,,,,,37.49
33.85,,,34.58,46.38,,,,,,37.47
33.86,,,34.59,46.4,,,,,,37.45
33.86,,,34.6,46.42,,,,,,37.43
33.86,,,34.6,46.44,,,,,,37.42
33.85,,,34.62,46.46,,,,,,37.41
33.86,,,34.63,46.48,,,,,,37.38
33.86,,,34.64,46.49,,,,,,37.36
33.86,,,34.66,46.51,,,,,,37.34
33.87,,,34.67,46.52,,,,,,37.32
33.86,,,34.68,46.54,,,,,,37.28
33.85,,,34.69,46.56,,,,,,37.24
33.86,,,34.7,46.58,,,,,,37.21
33.86,,,34.71,46.6,,,,,,37.18
33.87,,,34.72,46.62,,,,,,37.14
33.88,,,34.72,46.64,,,,,,37.11
33.89,,,34.72,46.66,,,,,,37.07
33.9,,,34.73,46.68,,,,,,
33.9,,,34.75,46.69,,,,,,
33.91,,,34.77,46.71,,,,,,
33.91,,,34.78,46.73,,,,,,
33.91,,,34.78,46.74,,,,,,
33.91,,,34.77,46.76,,,,,,
33.92,,,34.78,46.77,,,,,,
33.92,,,34.79,46.77,,,,,,
33.92,,,34.8,46.77,,,,,,
33.93,,,34.81,46.8,,,,,,
33.93,,,34.82,46.83,,,,,,
33.93,,,34.83,46.84,,,,,,
33.92,,,34.84,46.85,,,,,,
33.93,,,,46.87,,,,,,
33.93,,,,46.88,,,,,,
33.94,,,,46.89,,,,,,
33.94,,,,46.91,,,,,,
33.94,,,,46.92,,,,,,
33.93,,,,46.93,,,,,,
33.93,,,,46.93,,,,,,
33.92,,,,46.93,,,,,,
33.93,,,,46.96,,,,,,
33.93,,,,46.98,,,,,,
33.92,,,,46.99,,,,,,
33.92,,,,47,,,,,,
33.92,,,,47.01,,,,,,
33.93,,,,47.03,,,,,,
,,,,47.04,,,,,,
,,,,47.06,,,,,,
,,,,47.08,,,,,,
,,,,47.1,,,,,,
,,,,47.12,,,,,,
,,,,47.13,,,,,,
,,,,47.14,,,,,,
,,,,47.14,,,,,,
,,,,47.16,,,,,,
,,,,47.18,,,,,,
,,,,47.2,,,,,,
,,,,47.22,,,,,,
,,,,47.24,,,,,,
,,,,47.26,,,,,,
,,,,47.28,,,,,,
,,,,47.3,,,,,,
,,,,47.31,,,,,,
,,,,47.32,,,,,,
,,,,47.34,,,,,,
,,,,47.35,,,,,,
,,,,47.37,,,,,,
,,,,47.4,,,,,,
,,,,47.4,,,,,,
,,,,47.41,,,,,,
,,,,47.41,,,,,,
,,,,47.41,,,,,,
,,,,47.43,,,,,,
,,,,47.45,,,,,,
,,,,47.45,,,,,,
,,,,47.45,,,,,,
,,,,47.47,,,,,,
,,,,47.49,,,,,,
,,,,47.5,,,,,,
,,,,47.51,,,,,,
,,,,47.53,,,,,,
,,,,47.54,,,,,,
,,,,47.56,,,,,,
,,,,47.58,,,,,,
,,,,47.6,,,,,,
,,,,47.61,,,,,,
,,,,47.63,,,,,,
,,,,47.64,,,,,,
,,,,47.66,,,,,,
,,,,47.68,,,,,,
,,,,47.69,,,,,,
,,,,47.7,,,,,,
,,,,47.71,,,,,,
,,,,47.73,,,,,,
,,,,47.73,,,,,,
,,,,47.74,,,,,,
,,,,47.74,,,,,,
,,,,47.75,,,,,,
,,,,47.74,,,,,,
,,,,47.73,,,,,,
,,,,47.74,,,,,,
,,,,47.75,,,,,,
,,,,47.77,,,,,,
,,,,47.78,,,,,,
,,,,47.78,,,,,,
,,,,47.78,,,,,,
,,,,47.8,,,,,,
,,,,47.82,,,,,,
,,,,47.83,,,,,,
,,,,47.85,,,,,,
,,,,47.86,,,,,,
,,,,47.87,,,,,,
,,,,47.87,,,,,,
,,,,47.88,,,,,,
,,,,47.88,,,,,,
,,,,47.88,,,,,,
,,,,47.88,,,,,,
,,,,47.88,,,,,,
,,,,47.89,,,,,,
,,,,47.9,,,,,,
,,,,47.91,,,,,,
,,,,47.91,,,,,,
,,,,47.91,,,,,,
,,,,47.91,,,,,,
,,,,47.93,,,,,,
,,,,47.94,,,,,,
,,,,47.95,,,,,,
,,,,47.95,,,,,,
,,,,47.96,,,,,,
,,,,47.97,,,,,,
