0.65,-93.04,129.72,,,,
0.64,-93.04,129.72,,,,
0.64,-93.04,129.73,,,,
0.63,-93.04,129.73,,,,
0.63,-93.04,129.72,,-6.4,,-95.54
0.62,-93.04,129.71,,5.76,,-90.08
0.62,-93.04,129.71,,,,
0.61,-93.05,129.71,,,,
0.61,-93.05,129.73,,,,
0.61,-93.05,129.72,,,,
0.6,-93.05,129.72,,,,
0.59,-93.05,129.71,,,,
0.59,-93.05,129.71,,,,
0.58,-93.05,129.7,,,,
0.58,-93.06,129.71,,,,
0.57,-93.06,129.71,,,,
0.56,-93.06,129.72,,,,
0.56,-93.06,129.72,,,,
0.55,-93.06,129.71,,,,
0.55,-93.06,129.71,,,,
0.55,-93.06,129.71,,,,
0.54,-93.06,129.71,,,,
0.54,-93.06,129.71,,,,
0.54,-93.06,129.72,,,,
0.53,-93.06,129.72,,,,
0.53,-93.06,129.71,,,,
0.53,-93.06,129.72,,,,
0.52,-93.06,129.73,,,,
0.52,-93.06,129.73,,,,
0.52,-93.06,129.73,,,,
0.51,-93.06,129.72,,,,
0.51,-93.07,129.71,,,,
0.51,-93.06,129.7,,,,
0.6,-93.18,129.69,,,,
0.61,-93.24,129.7,,,,
0.62,-93.27,129.71,,,,
0.62,-93.25,129.72,,,,
0.61,-93.23,129.73,,,,
0.59,-93.21,129.73,,,,
0.58,-93.2,129.74,,,,
0.58,-93.2,129.74,,,,
0.6,-93.21,129.74,,,,
0.61,-93.24,129.75,,,,
0.64,-93.24,129.75,,,,
0.68,-93.26,129.74,,,,
0.73,-93.27,129.74,,,,
0.77,-93.29,129.73,,,,
0.82,-93.31,129.72,,,,
0.86,-93.32,129.71,,,,
0.9,-93.34,129.71,,,,
0.93,-93.35,129.71,,,,
0.96,-93.35,129.71,,,,
0.98,-93.34,129.71,,,,
1,-93.34,129.7,,,,
1.03,-93.34,129.71,,,,
1.05,-93.35,129.72,,,,
1.07,-93.34,129.72,,,,
1.08,-93.34,129.73,,,,
1.07,-93.36,129.73,,,,
1.07,-93.35,129.73,,,,
1.07,-93.36,129.74,,,,
1.07,-93.38,129.74,,,,
1.09,-93.4,129.74,,,,
1.13,-93.43,129.74,,,,
1.2,-93.45,129.75,,,,
1.26,-93.47,129.75,,,,
1.33,-93.49,129.75,,,,
1.4,-93.5,129.76,,,,
1.46,-93.5,129.77,,,,
1.51,-93.51,129.77,,,,
1.56,-93.51,129.79,,,,
1.58,-93.5,129.79,,,,
1.57,-93.5,129.79,,,,
1.55,-93.48,129.8,,,,
1.51,-93.46,129.8,,,,
1.47,-93.45,129.81,,,,
1.41,-93.43,129.82,,,,
1.35,-93.42,129.83,,,,
1.28,-93.41,129.84,,,,
1.21,-93.39,129.85,,,,
1.14,-93.37,129.86,,,,
1.07,-93.36,129.87,,,,
0.98,-93.35,129.88,,,,
0.9,-93.34,129.9,,,,
0.82,-93.33,129.92,,,,
0.73,-93.31,129.94,,,,
0.64,-93.28,129.95,,,,
0.54,-93.26,129.97,,,,
0.46,-93.25,129.98,,,,
0.36,-93.25,130,,,,
0.27,-93.26,130.01,,,,
0.18,-93.25,130.02,,,,
0.1,-93.24,130.03,,,,
0.02,-93.23,130.04,,,,
-0.05,-93.22,130.06,,,,
-0.14,-93.22,130.08,,,,
-0.23,-93.2,130.09,,,,
-0.31,-93.18,130.11,,,,
-0.38,-93.16,130.12,,,,
-0.45,-93.13,130.13,,,,
-0.51,-93.1,130.14,,,,
-0.58,-93.07,130.16,,,,
-0.66,-93.03,130.18,,,,
-0.71,-93.01,130.2,,,,
-0.76,-92.99,130.2,,,,
-0.8,-92.95,130.21,,,,
-0.83,-92.93,130.22,,,,
-0.87,-92.9,130.23,,,,
-0.89,-92.86,130.24,,,,
-0.91,-92.83,130.25,,,,
-0.91,-92.8,130.25,,,,
-0.92,-92.77,130.25,,,,
-0.9,-92.75,130.25,,,,
-0.87,-92.73,130.26,,,,
-0.83,-92.7,130.26,,,,
-0.79,-92.66,130.27,,,,
-0.74,-92.61,130.28,,,,
-0.68,-92.59,130.28,,,,
-0.62,-92.54,130.28,,,,
-0.54,-92.5,130.28,,,,
-0.47,-92.45,130.28,,,,
-0.39,-92.4,130.28,,,,
-0.3,-92.35,130.27,,,,
-0.22,-92.32,130.27,,,,
-0.13,-92.3,130.27,,,,
-0.03,-92.29,130.28,,,,
0.06,-92.26,130.27,,,,
0.15,-92.25,130.27,,,,
0.24,-92.25,130.26,,,,
0.32,-92.25,130.25,,,,
0.41,-92.25,130.24,,,,
0.47,-92.24,130.23,,,,
0.54,-92.22,130.21,,,,
0.61,-92.16,130.21,,,,
0.69,-92.11,130.21,,,,
0.77,-92.05,130.21,,,,
0.88,-91.97,130.21,,,,
1,-91.89,130.2,,,,
1.12,-91.84,130.19,,,,
1.26,-91.79,130.18,,,,
1.39,-91.75,130.17,,,,
1.53,-91.7,130.16,,,,
1.7,-91.66,130.15,,,,
1.87,-91.62,130.15,,,,
2.03,-91.6,130.14,,,,
2.2,-91.57,130.14,,,,
2.37,-91.53,130.14,,,,
2.53,-91.48,130.13,,,,
2.71,-91.47,130.13,,,,
2.91,-91.48,130.13,,,,
3.12,-91.51,130.13,,,,
3.33,-91.55,130.12,,,,
3.54,-91.6,130.11,,,,
3.73,-91.65,130.11,,,,
3.93,-91.7,130.1,,,,
4.11,-91.78,130.08,,,,
4.26,-91.86,130.07,,,,
4.42,-91.97,130.07,,,,
4.57,-92.06,130.07,,,,
4.69,-92.17,130.06,,,,
4.77,-92.29,130.05,,,,
4.83,-92.41,130.05,,,,
4.88,-92.5,130.04,,,,
4.91,-92.59,130.04,,,,
4.93,-92.68,130.04,,,,
4.93,-92.77,130.04,,,,
4.93,-92.86,130.04,,,,
4.93,-92.94,130.04,,,,
4.93,-93.03,130.05,,,,
4.9,-93.12,130.06,,,,
4.89,-93.22,130.07,,,,
4.88,-93.31,130.07,,,,
4.88,-93.4,130.07,,,,
4.87,-93.48,130.07,,,,
4.88,-93.57,130.08,,,,
4.87,-93.65,130.09,,,,
4.84,-93.73,130.09,,,,
4.8,-93.81,130.09,,,,
4.75,-93.9,130.1,,,,
4.67,-93.97,130.11,,,,
4.57,-94.05,130.12,,,,
4.45,-94.11,130.13,,,,
4.32,-94.16,130.14,,,,
4.16,-94.19,130.14,,,,
4,-94.2,130.14,,,,
3.84,-94.23,130.14,,,,
3.69,-94.24,130.14,,,,
3.53,-94.25,130.14,,,,
3.38,-94.27,130.14,,,,
3.24,-94.3,130.16,,,,
3.08,-94.33,130.17,,,,
2.94,-94.37,130.19,,,,
2.8,-94.41,130.2,,,,
2.65,-94.46,130.22,,,,
2.5,-94.51,130.23,,,,
2.36,-94.55,130.25,,,,
2.21,-94.58,130.27,,,,
2.07,-94.61,130.28,,,,
1.94,-94.63,130.29,,,,
1.78,-94.63,130.31,,,,
1.62,-94.66,130.33,,,,
1.45,-94.66,130.35,,,,
1.29,-94.68,130.37,,,,
1.11,-94.59,130.41,,,,
0.97,-94.5,130.44,,,,
0.87,-94.42,130.45,,,,
0.77,-94.36,130.48,,,,
0.67,-94.32,130.51,,,,
0.57,-94.27,130.54,,,,
0.49,-94.2,130.56,,,,
0.4,-94.14,130.58,,,,
0.31,-94.05,130.61,,,,
0.23,-93.96,130.64,,,,
0.17,-93.86,130.67,,,,
0.12,-93.77,130.69,,,,
0.07,-93.71,130.72,,,,
0.04,-93.64,130.75,,,,
0.02,-93.58,130.79,,,,
0.04,-93.51,130.82,,,,
0.06,-93.44,130.85,,,,
0.1,-93.39,130.86,,,,
0.15,-93.35,130.88,,,,
0.2,-93.29,130.9,,,,
0.25,-93.24,130.92,,,,
0.31,-93.19,130.94,,,,
0.35,-93.14,130.97,,,,
0.38,-93.11,131,,,,
0.43,-93.07,131.03,,,,
0.49,-93.04,131.06,,,,
0.57,-93.01,131.08,,,,
0.67,-92.98,131.09,,,,
0.76,-92.94,131.11,,,,
0.84,-92.91,131.12,,,,
0.91,-92.88,131.14,,,,
0.96,-92.85,131.15,,,,
1.02,-92.81,131.16,,,,
1.05,-92.77,131.18,,,,
1.07,-92.72,131.21,,,,
1.08,-92.67,131.24,,,,
1.08,-92.63,131.26,,,,
1.08,-92.58,131.26,,,,
1.08,-92.54,131.26,,,,
1.08,-92.49,131.26,,,,
1.08,-92.45,131.27,,,,
1.07,-92.4,131.28,,,,
1.07,-92.36,131.28,,,,
1.07,-92.32,131.29,,,,
1.09,-92.28,131.3,,,,
1.09,-92.24,131.31,,,,
1.1,-92.21,131.31,,,,
1.1,-92.18,131.32,,,,
1.13,-92.16,131.32,,,,
1.17,-92.15,131.32,,,,
1.24,-92.14,131.32,,,,
1.33,-92.14,131.32,,,,
1.41,-92.14,131.32,,,,
1.5,-92.12,131.32,,,,
1.59,-92.12,131.32,,,,
1.68,-92.11,131.32,,,,
1.77,-92.09,131.32,,,,
1.86,-92.07,131.32,,,,
1.96,-92.05,131.31,,,,
2.06,-92.01,131.3,,,,
2.15,-91.96,131.29,,,,
2.26,-91.94,131.29,,,,
2.37,-91.93,131.3,,,,
2.47,-91.93,131.29,,,,
2.56,-91.93,131.29,,,,
2.65,-91.95,131.29,,,,
2.74,-91.97,131.29,,,,
2.83,-92,131.28,,,,
2.92,-92.01,131.27,,,,
3.01,-92.01,131.27,,,,
3.11,-92,131.26,,,,
3.22,-92,131.26,,,,
3.35,-92,131.25,,,,
3.49,-92.02,131.24,,,,
3.64,-92.07,131.22,,,,
3.79,-92.15,131.22,,,,
3.93,-92.21,131.21,,,,
4.05,-92.28,131.21,,,,
4.15,-92.33,131.2,,,,
4.25,-92.37,131.2,,,,
4.34,-92.42,131.2,,,,
4.41,-92.45,131.21,,,,
4.47,-92.49,131.2,,,,
4.52,-92.52,131.2,,,,
4.55,-92.55,131.19,,,,
4.59,-92.58,131.19,,,,
4.64,-92.61,131.19,,,,
4.7,-92.64,131.18,,,,
4.76,-92.67,131.18,,,,
4.82,-92.71,131.18,,,,
4.88,-92.73,131.17,,,,
4.95,-92.76,131.17,,,,
5.02,-92.79,131.17,,,,
5.08,-92.83,131.18,,,,
5.14,-92.87,131.19,,,,
5.19,-92.92,131.18,,,,
5.24,-92.97,131.18,,,,
5.28,-93.01,131.18,,,,
5.31,-93.05,131.17,,,,
5.33,-93.09,131.17,,,,
5.36,-93.14,131.17,,,,
5.37,-93.19,131.16,,,,
5.4,-93.23,131.15,,,,
5.42,-93.28,131.15,,,,
5.41,-93.32,131.16,,,,
5.39,-93.37,131.16,,,,
5.35,-93.42,131.16,,,,
5.29,-93.48,131.16,,,,
5.22,-93.52,131.17,,,,
5.15,-93.56,131.18,,,,
5.05,-93.59,131.19,,,,
4.96,-93.62,131.19,,,,
4.86,-93.65,131.18,,,,
4.75,-93.68,131.19,,,,
4.63,-93.7,131.2,,,,
4.5,-93.72,131.2,,,,
4.38,-93.74,131.2,,,,
4.26,-93.77,131.21,,,,
4.14,-93.79,131.23,,,,
4.03,-93.81,131.23,,,,
3.92,-93.83,131.24,,,,
3.8,-93.85,131.25,,,,
3.69,-93.86,131.27,,,,
3.58,-93.88,131.29,,,,
3.47,-93.88,131.33,,,,
3.36,-93.88,131.36,,,,
3.25,-93.88,131.39,,,,
3.14,-93.89,131.4,,,,
3.03,-93.89,131.42,,,,
2.93,-93.91,131.43,,,,
2.82,-93.92,131.45,,,,
2.71,-93.93,131.48,,,,
2.61,-93.92,131.51,,,,
2.51,-93.93,131.53,,,,
2.41,-93.94,131.57,,,,
2.32,-93.96,131.59,,,,
2.22,-93.99,131.61,,,,
2.11,-94.03,131.64,,,,
1.99,-94.07,131.67,,,,
1.86,-94.1,131.7,,,,
1.73,-94.11,131.73,,,,
1.58,-94.12,131.76,,,,
1.44,-94.11,131.78,,,,
1.3,-94.11,131.81,,,,
1.16,-94.09,131.85,,,,
1.02,-94.09,131.9,,,,
0.89,-94.06,131.94,,,,
0.77,-94.06,131.96,,,,
0.63,-94.05,131.99,,,,
0.5,-93.99,132.02,,,,
0.41,-93.94,132.04,,,,
0.33,-93.86,132.08,,,,
0.28,-93.8,132.11,,,,
0.24,-93.76,132.13,,,,
0.2,-93.73,132.15,,,,
0.17,-93.71,132.17,,,,
0.14,-93.68,132.2,,,,
0.11,-93.66,132.22,,,,
0.07,-93.64,132.24,,,,
0.03,-93.62,132.26,,,,
-0.01,-93.57,132.27,,,,
-0.03,-93.55,132.3,,,,
-0.05,-93.52,132.32,,,,
-0.07,-93.49,132.33,,,,
-0.09,-93.46,132.34,,,,
-0.11,-93.44,132.36,,,,
-0.14,-93.42,132.37,,,,
-0.16,-93.39,132.39,,,,
-0.17,-93.37,132.41,,,,
-0.19,-93.33,132.44,,,,
-0.2,-93.3,132.45,,,,
-0.22,-93.26,132.47,,,,
-0.23,-93.23,132.49,,,,
-0.25,-93.2,132.51,,,,
-0.27,-93.16,132.52,,,,
-0.27,-93.11,132.54,,,,
-0.28,-93.06,132.55,,,,
-0.28,-93.02,132.55,,,,
-0.29,-92.98,132.56,,,,
-0.29,-92.95,132.57,,,,
-0.29,-92.92,132.58,,,,
-0.29,-92.9,132.59,,,,
-0.31,-92.87,132.59,,,,
-0.31,-92.84,132.6,,,,
-0.31,-92.83,132.6,,,,
-0.32,-92.81,132.6,,,,
-0.32,-92.79,132.59,,,,
-0.32,-92.76,132.59,,,,
-0.31,-92.74,132.58,,,,
-0.31,-92.7,132.58,,,,
-0.3,-92.67,132.58,,,,
-0.28,-92.62,132.57,,,,
-0.27,-92.59,132.57,,,,
-0.25,-92.55,132.56,,,,
-0.23,-92.53,132.55,,,,
-0.22,-92.51,132.53,,,,
-0.21,-92.49,132.53,,,,
-0.19,-92.47,132.52,,,,
-0.17,-92.45,132.52,,,,
-0.14,-92.44,132.52,,,,
-0.1,-92.42,132.52,,,,
-0.06,-92.39,132.5,,,,
-0.01,-92.36,132.48,,,,
0.05,-92.33,132.48,,,,
0.12,-92.31,132.48,,,,
0.2,-92.29,132.47,,,,
0.27,-92.26,132.46,,,,
0.34,-92.24,132.45,,,,
0.4,-92.23,132.43,,,,
0.45,-92.21,132.44,,,,
0.5,-92.21,132.44,,,,
0.54,-92.2,132.43,,,,
0.59,-92.18,132.42,,,,
0.64,-92.13,132.42,,,,
0.7,-92.11,132.41,,,,
0.77,-92.09,132.38,,,,
0.84,-92.07,132.36,,,,
0.93,-92.03,132.36,,,,
1.03,-92.01,132.35,,,,
1.15,-92.01,132.33,,,,
1.27,-92.01,132.31,,,,
1.4,-92.03,132.29,,,,
1.52,-92.05,132.27,,,,
1.64,-92.09,132.25,,,,
1.74,-92.12,132.24,,,,
1.84,-92.14,132.24,,,,
1.92,-92.16,132.25,,,,
2,-92.18,132.25,,,,
2.08,-92.19,132.24,,,,
2.16,-92.19,132.23,,,,
2.23,-92.21,132.22,,,,
2.29,-92.23,132.21,,,,
2.36,-92.24,132.2,,,,
2.42,-92.27,132.19,,,,
2.47,-92.27,132.18,,,,
2.53,-92.25,132.17,,,,
2.58,-92.25,132.16,,,,
2.63,-92.27,132.15,,,,
2.69,-92.28,132.14,,,,
2.75,-92.32,132.13,,,,
2.83,-92.34,132.12,,,,
2.92,-92.34,132.11,,,,
3.01,-92.37,132.1,,,,
3.11,-92.41,132.09,,,,
3.18,-92.43,132.08,,,,
3.28,-92.46,132.07,,,,
3.37,-92.5,132.07,,,,
3.46,-92.53,132.05,,,,
3.54,-92.56,132.04,,,,
3.6,-92.6,132.03,,,,
3.66,-92.62,132.02,,,,
3.72,-92.65,132.01,,,,
3.77,-92.68,132,,,,
3.81,-92.71,131.99,,,,
3.85,-92.76,131.98,,,,
3.87,-92.79,131.99,,,,
3.89,-92.83,131.99,,,,
3.9,-92.86,131.98,,,,
3.9,-92.89,131.97,,,,
3.9,-92.92,131.97,,,,
3.9,-92.95,131.96,,,,
3.9,-92.99,131.95,,,,
3.9,-93.04,131.94,,,,
3.9,-93.09,131.93,,,,
3.9,-93.13,131.93,,,,
3.9,-93.17,131.93,,,,
3.9,-93.22,131.93,,,,
3.89,-93.27,131.93,,,,
3.86,-93.32,131.93,,,,
3.85,-93.38,131.93,,,,
3.83,-93.43,131.92,,,,
3.8,-93.48,131.91,,,,
3.77,-93.53,131.91,,,,
3.71,-93.58,131.92,,,,
3.64,-93.63,131.93,,,,
3.56,-93.66,131.93,,,,
3.46,-93.7,131.94,,,,
3.36,-93.72,131.94,,,,
3.25,-93.74,131.95,,,,
3.14,-93.76,131.96,,,,
3.04,-93.78,131.98,,,,
2.93,-93.79,131.99,,,,
2.83,-93.8,132.01,,,,
2.73,-93.81,132.01,,,,
2.64,-93.82,132.02,,,,
2.56,-93.84,132.02,,,,
2.49,-93.87,132.03,,,,
2.42,-93.89,132.05,,,,
2.35,-93.89,132.07,,,,
2.29,-93.91,132.1,,,,
2.23,-93.92,132.13,,,,
2.18,-93.92,132.15,,,,
2.12,-93.92,132.18,,,,
2.06,-93.94,132.2,,,,
2,-93.95,132.21,,,,
1.93,-93.97,132.24,,,,
1.88,-93.98,132.27,,,,
1.81,-93.99,132.31,,,,
1.73,-94.01,132.35,,,,
1.64,-94.04,132.37,,,,
1.56,-94.05,132.4,,,,
1.46,-94.07,132.43,,,,
1.36,-94.09,132.45,,,,
1.25,-94.1,132.49,,,,
1.14,-94.1,132.54,,,,
1.03,-94.1,132.58,,,,
0.91,-94.09,132.63,,,,
0.79,-94.06,132.67,,,,
0.68,-94.04,132.72,,,,
0.57,-94,132.76,,,,
0.46,-93.99,132.8,,,,
0.36,-93.98,132.85,,,,
0.26,-93.97,132.89,,,,
0.17,-93.95,132.93,,,,
0.08,-93.94,132.97,,,,
0,-93.91,133.02,,,,
-0.07,-93.89,133.08,,,,
-0.15,-93.87,133.12,,,,
-0.22,-93.84,133.17,,,,
-0.29,-93.84,133.24,,,,
-0.37,-93.83,133.31,,,,
-0.43,-93.81,133.36,,,,
-0.5,-93.8,133.4,,,,
-0.57,-93.79,133.44,,,,
-0.64,-93.79,133.49,,,,
-0.73,-93.79,133.53,,,,
-0.81,-93.78,133.57,,,,
-0.9,-93.77,133.59,,,,
-1,-93.76,133.62,,,,
-1.09,-93.74,133.65,,,,
-1.18,-93.73,133.68,,,,
-1.26,-93.7,133.72,,,,
-1.35,-93.69,133.75,,,,
-1.43,-93.67,133.77,,,,
-1.51,-93.61,133.8,,,,
-1.58,-93.57,133.82,,,,
-1.63,-93.53,133.85,,,,
-1.67,-93.51,133.88,,,,
-1.71,-93.49,133.92,,,,
-1.76,-93.46,133.93,,,,
-1.82,-93.44,133.94,,,,
-1.88,-93.41,133.96,,,,
-1.93,-93.38,133.97,,,,
-1.97,-93.35,133.98,,,,
-2.02,-93.31,134,,,,
-2.07,-93.27,134.01,,,,
-2.09,-93.24,134.03,,,,
-2.11,-93.21,134.05,,,,
-2.13,-93.18,134.05,,,,
-2.13,-93.16,134.04,,,,
-2.14,-93.14,134.05,,,,
-2.13,-93.13,134.05,,,,
-2.15,-93.12,134.05,,,,
-2.16,-93.11,134.04,,,,
-2.16,-93.09,134.04,,,,
-2.16,-93.07,134.04,,,,
-2.18,-93.06,134.04,,,,
-2.2,-93.04,134.03,,,,
-2.2,-93.03,134.03,,,,
-2.21,-93.01,134.03,,,,
-2.22,-92.99,134.03,,,,
-2.23,-92.96,134.02,,,,
-2.21,-92.95,134.01,,,,
-2.21,-92.92,134,,,,
-2.2,-92.89,133.99,,,,
-2.18,-92.86,133.99,,,,
-2.14,-92.83,133.97,,,,
-2.1,-92.8,133.95,,,,
-2.06,-92.77,133.95,,,,
-2,-92.74,133.94,,,,
-1.95,-92.71,133.93,,,,
-1.88,-92.68,133.92,,,,
-1.82,-92.67,133.91,,,,
-1.76,-92.65,133.9,,,,
-1.7,-92.63,133.88,,,,
-1.63,-92.61,133.87,,,,
-1.56,-92.6,133.86,,,,
-1.5,-92.59,133.85,,,,
-1.43,-92.59,133.83,,,,
-1.37,-92.58,133.8,,,,
-1.3,-92.57,133.81,,,,
-1.25,-92.56,133.81,,,,
-1.17,-92.55,133.79,,,,
-1.1,-92.53,133.77,,,,
-1.03,-92.53,133.75,,,,
-0.96,-92.52,133.73,,,,
-0.9,-92.51,133.72,,,,
-0.84,-92.49,133.71,,,,
-0.77,-92.49,133.69,,,,
-0.71,-92.47,133.67,,,,
-0.64,-92.46,133.66,,,,
-0.59,-92.46,133.65,,,,
-0.54,-92.48,133.62,,,,
-0.49,-92.48,133.6,,,,
-0.43,-92.47,133.58,,,,
-0.39,-92.46,133.57,,,,
-0.33,-92.45,133.55,,,,
-0.28,-92.43,133.54,,,,
-0.22,-92.41,133.52,,,,
-0.14,-92.38,133.5,,,,
-0.07,-92.34,133.48,,,,
0.01,-92.31,133.45,,,,
0.09,-92.26,133.42,,,,
0.18,-92.21,133.4,,,,
0.28,-92.16,133.39,,,,
0.39,-92.11,133.38,,,,
0.5,-92.06,133.36,,,,
0.62,-92.03,133.34,,,,
0.74,-91.99,133.33,,,,
0.87,-91.98,133.31,,,,
0.99,-91.99,133.29,,,,
1.12,-92,133.28,,,,
1.25,-92.02,133.26,,,,
1.38,-92.02,133.25,,,,
1.52,-92.04,133.24,,,,
1.65,-92.07,133.24,,,,
1.77,-92.1,133.23,,,,
1.87,-92.14,133.22,,,,
1.96,-92.18,133.2,,,,
2.05,-92.22,133.19,,,,
2.14,-92.26,133.16,,,,
2.22,-92.31,133.14,,,,
2.28,-92.37,133.13,,,,
2.34,-92.43,133.11,,,,
2.37,-92.49,133.09,,,,
2.4,-92.55,133.07,,,,
2.41,-92.62,133.06,,,,
2.42,-92.67,133.04,,,,
2.42,-92.73,133.03,,,,
2.4,-92.79,133.01,,,,
2.38,-92.85,133,,,,
2.36,-92.91,132.98,,,,
2.33,-92.96,132.98,,,,
2.3,-93.02,132.97,,,,
2.27,-93.08,132.96,,,,
2.25,-93.13,132.94,,,,
2.22,-93.18,132.93,,,,
2.17,-93.23,132.92,,,,
2.13,-93.28,132.91,,,,
2.08,-93.34,132.9,,,,
2.02,-93.38,132.89,,,,
1.97,-93.43,132.88,,,,
1.92,-93.47,132.87,,,,
1.86,-93.52,132.86,,,,
1.8,-93.56,132.85,,,,
1.74,-93.6,132.84,,,,
1.67,-93.63,132.83,,,,
1.61,-93.67,132.83,,,,
1.55,-93.7,132.83,,,,
1.47,-93.74,132.84,,,,
1.39,-93.77,132.83,,,,
1.31,-93.8,132.82,,,,
1.24,-93.83,132.84,,,,
1.16,-93.86,132.85,,,,
1.09,-93.89,132.86,,,,
1.01,-93.93,132.86,,,,
0.93,-93.97,132.88,,,,
0.85,-94.01,132.88,,,,
0.75,-94.04,132.88,,,,
0.66,-94.07,132.88,,,,
0.56,-94.08,132.9,,,,
0.47,-94.1,132.92,,,,
0.38,-94.12,132.95,,,,
0.28,-94.14,132.98,,,,
0.18,-94.16,133.01,,,,
0.08,-94.19,133.03,,,,
-0.02,-94.21,133.08,,,,
-0.11,-94.23,133.12,,,,
-0.2,-94.23,133.18,,,,
-0.3,-94.25,133.24,,,,
-0.38,-94.26,133.27,,,,
-0.47,-94.27,133.31,,,,
-0.56,-94.29,133.36,,,,
-0.65,-94.32,133.42,,,,
