81.32,131.23,204.18,,,,,
77.29,24.68,214.7,,,,,
77.32,24.2,214.76,,,,,
77.35,23.76,214.82,,,,,
77.38,23.31,214.88,,,,,
77.41,22.92,214.94,,,,,
77.43,22.55,215.01,,,,,
77.46,22.19,215.08,,,,,
77.49,21.8,215.15,,,,,
77.52,21.49,215.21,,,,,
77.54,21.19,215.28,,,,,
77.56,20.82,215.35,,,,,
77.59,20.5,215.43,,,,,
77.6,20.17,215.49,,,,,
77.63,19.88,215.56,,,,,
77.63,19.52,215.63,,,,,
77.66,19.24,215.71,,,,,
77.68,18.98,215.79,,,,,
77.71,18.75,215.86,,,,,
77.74,18.58,215.92,,,,,
77.76,18.4,215.99,,,,,
77.79,18.21,216.06,,,,,
77.81,17.92,216.12,,,,,
77.85,17.72,216.19,,,,,
77.88,17.53,216.26,,,,,
77.91,17.24,216.32,,,,,
77.94,17.03,216.38,,,,,
77.98,16.85,216.44,,,,,
78.02,16.75,216.49,,,,,
78.06,16.66,216.53,,,,,
78.1,16.52,216.57,,,,,
78.14,16.38,216.61,,,,,
78.18,16.31,216.65,,,,,
78.22,16.32,216.68,,,,,
78.26,16.27,216.71,,,,,
78.28,16.29,216.74,,,,,
78.31,16.26,216.78,,,,,
78.35,16.35,216.81,,,,,
78.38,16.43,216.84,,,,,
78.38,16.67,216.88,,,,,
78.4,16.95,216.91,,,,,
78.4,17.22,216.94,,,,,
78.4,17.51,216.98,,,,,
78.42,17.78,217.02,,,,,
78.41,18.06,217.06,,,,,
78.39,18.44,217.1,,,,,
78.37,18.83,217.14,,,,,
78.33,19.25,217.17,,,,,
78.28,19.68,217.2,,,,,
78.21,20.14,217.24,,,,,
78.15,20.61,217.28,,,,,
78.07,21.09,217.31,,,,,
78.02,21.57,217.34,,,,,
77.94,22.03,217.37,,,,,
77.87,22.52,217.39,,,,,
77.8,23,217.43,,,,,
77.71,23.5,217.46,,,,,
77.62,24,217.49,,,,,
77.51,24.5,217.52,,,,,
77.39,25.01,217.55,,,,,
77.28,25.52,217.58,,,,,
77.2,26.02,217.6,,,,,
77.16,26.53,217.63,,,,,
77.1,27.02,217.67,,,,,
77.01,27.5,217.71,,,,,
76.88,27.96,217.74,,,,,
76.74,28.44,217.77,,,,,
76.58,28.97,217.8,,,,,
76.41,29.55,217.83,,,,,
76.24,30.19,217.86,,,,,
76.1,30.89,217.89,,,,,
75.97,31.64,217.91,,,,,
75.87,32.42,217.93,,,,,
75.82,33.23,217.96,,,,,
75.77,34.06,217.99,,,,,
75.74,34.91,218.02,,,,,
75.71,35.75,218.06,,,,,
75.71,36.62,218.09,,,,,
75.75,37.5,218.12,,,,,
75.78,37.31,218.14,,,,,
75.82,37.18,218.18,,,,,
75.87,36.96,218.22,,,,,
75.9,36.7,218.26,,,,,
75.91,36.45,218.3,,,,,
75.9,36.29,218.34,,,,,
75.86,36.11,218.38,,,,,
75.83,35.9,218.41,,,,,
75.78,35.7,218.46,,,,,
75.73,35.47,218.51,,,,,
75.67,35.23,218.56,,,,,
75.61,34.98,218.62,,,,,
75.55,34.72,218.68,,,,,
75.49,34.46,218.74,,,,,
75.41,34.18,218.8,,,,,
75.35,33.89,218.86,,,,,
75.28,33.64,218.92,,,,,
75.24,33.42,218.98,,,,,
75.29,33.49,219.04,,,,,
75.34,33.84,219.09,,,,,
75.4,34.2,219.16,,,,,
75.46,34.61,219.22,,,,,
75.53,35.09,219.28,,,,,
75.54,34.64,219.35,,,,,
75.33,34.36,219.39,,,,,
75.19,34.15,219.44,,,,,
75.11,33.84,219.5,,,,,
75.09,33.48,219.56,,,,,
75.12,33.1,219.62,,,,,
75.14,32.81,219.68,,,,,
75.16,32.51,219.74,,,,,
75.17,32.16,219.8,,,,,
75.18,31.85,219.85,,,,,
75.18,31.52,219.89,,,,,
75.16,31.17,219.94,,,,,
75.16,30.83,219.98,,,,,
75.15,30.52,220.02,,,,,
75.16,30.24,220.06,,,,,
75.19,29.97,220.09,,,,,
75.19,29.65,220.13,,,,,
75.22,29.36,220.17,,,,,
75.24,29.03,220.2,,,,,
75.27,28.73,220.23,,,,,
75.3,28.67,220.26,,,,,
75.34,28.58,220.28,,,,,
75.37,28.5,220.3,,,,,
75.4,28.35,220.31,,,,,
75.4,28.55,220.32,,,,,
75.45,28.73,220.33,,,,,
75.48,28.84,220.35,,,,,
75.5,29.18,220.36,,,,,
75.54,29.45,220.36,,,,,
75.57,29.74,220.36,,,,,
75.59,30.06,220.36,,,,,
75.62,30.38,220.34,,,,,
75.65,30.69,220.33,,,,,
75.69,30.94,220.3,,,,,
75.73,31.34,220.27,,,,,
75.75,31.74,220.25,,,,,
75.78,32.16,220.22,,,,,
75.81,32.57,220.19,,,,,
75.82,33,220.15,,,,,
75.8,33.46,220.12,,,,,
75.76,33.94,220.08,,,,,
75.71,34.39,220.02,,,,,
75.63,34.89,219.97,,,,,
75.55,35.39,219.91,,,,,
75.45,35.92,219.85,,,,,
75.37,36.49,219.8,,,,,
75.27,37.04,219.74,,,,,
75.19,37.6,219.69,,,,,
75.11,38.19,219.63,,,,,
75.01,38.79,219.57,,,,,
74.92,39.39,219.51,,,,,
74.84,40.03,219.45,,,,,
74.76,40.65,219.39,,,,,
74.67,41.3,219.33,,,,,
74.59,41.93,219.27,,,,,
74.51,42.59,219.21,,,,,
74.44,43.27,219.15,,,,,
74.38,43.92,219.09,,,,,
74.33,44.59,219.03,,,,,
74.28,45.26,218.97,,,,,
74.22,45.92,218.9,,,,,
74.15,46.56,218.84,,,,,
74.08,47.22,218.78,,,,,
74,47.86,218.71,,,,,
73.9,48.5,218.65,,,,,
73.82,49.18,218.59,,,,,
73.75,49.85,218.53,,,,,
73.68,50.54,218.46,,,,,
73.62,51.23,218.39,,,,,
73.56,51.94,218.34,,,,,
73.49,52.65,218.29,,,,,
73.41,53.37,218.23,,,,,
73.3,54.08,218.17,,,,,
73.21,54.78,218.12,,,,,
73.11,55.5,218.07,,,,,
73.05,56.24,218.01,,,,,
72.98,57,217.96,,,,,
72.93,57.78,217.9,,,,,
72.87,58.56,217.84,,,,,
72.83,59.34,217.77,,,,,
72.8,60.15,217.72,,,,,
72.78,60.97,217.66,,,,,
72.77,61.81,217.61,,,,,
72.78,62.62,217.55,,,,,
72.81,63.41,217.5,,,,,
72.84,64.2,217.46,,,,,
72.89,65,217.42,,,,,
72.95,65.68,217.37,,,,,
73.04,66.31,217.31,,,,,
73.12,66.52,217.29,,,,,
73.19,66.67,217.27,,,,,
73.26,66.7,217.26,,,,,
73.35,66.72,217.24,,,,,
73.43,66.81,217.2,,,,,
73.5,66.68,217.16,,,,,
73.55,66.49,217.15,,,,,
73.58,66.27,217.13,,,,,
73.6,66.1,217.14,,,,,
73.57,65.95,217.14,,,,,
73.52,65.81,217.16,,,,,
73.44,65.7,217.17,,,,,
73.33,65.6,217.19,,,,,
73.17,65.48,217.21,,,,,
73.01,65.34,217.23,,,,,
72.83,65.17,217.25,,,,,
72.64,64.93,217.27,,,,,
72.45,64.63,217.29,,,,,
72.25,64.25,217.32,,,,,
72.28,63.7,217.36,,,,,
72.39,62.75,217.4,,,,,
72.2,62.19,217.44,,,,,
72,61.84,217.49,,,,,
71.81,61.48,217.55,,,,,
71.62,61.03,217.59,,,,,
71.45,60.48,217.64,,,,,
71.29,59.84,217.68,,,,,
71.15,59.11,217.7,,,,,
71.04,58.34,217.72,,,,,
70.94,57.53,217.75,,,,,
70.86,56.7,217.76,,,,,
70.8,55.84,217.78,,,,,
70.76,54.97,217.79,,,,,
70.73,54.1,217.8,,,,,
70.73,53.22,217.81,,,,,
70.75,52.34,217.82,,,,,
70.79,51.52,217.83,,,,,
70.85,50.86,217.84,,,,,
70.91,50.48,217.81,,,,,
70.94,50.28,217.78,,,,,
70.92,50.14,217.74,,,,,
70.88,50.05,217.71,,,,,
70.82,49.97,217.69,,,,,
70.69,49.93,217.67,,,,,
70.56,49.95,217.65,,,,,
70.37,49.99,217.64,,,,,
70.22,50.08,217.61,,,,,
70.08,50.23,217.58,,,,,
69.94,50.43,217.54,,,,,
69.8,50.67,217.5,,,,,
69.66,50.94,217.46,,,,,
69.5,51.23,217.41,,,,,
69.32,51.54,217.37,,,,,
69.14,51.87,217.33,,,,,
68.98,52.24,217.28,,,,,
68.92,52.6,217.24,,,,,
68.95,53.03,217.19,,,,,
68.81,53.48,217.15,,,,,
68.67,53.8,217.11,,,,,
68.53,54.13,217.08,,,,,
68.37,54.52,217.02,,,,,
68.21,54.99,216.97,,,,,
68.04,55.52,216.92,,,,,
67.89,56.1,216.87,,,,,
67.77,56.73,216.82,,,,,
67.67,57.4,216.76,,,,,
67.59,58.08,216.72,,,,,
67.52,58.76,216.67,,,,,
67.46,59.44,216.63,,,,,
67.41,60.13,216.59,,,,,
67.38,60.82,216.55,,,,,
67.35,61.52,216.5,,,,,
67.33,62.22,216.47,,,,,
67.34,62.91,216.44,,,,,
67.37,63.62,216.41,,,,,
67.44,64.22,216.38,,,,,
67.52,64.76,216.37,,,,,
67.61,65.03,216.36,,,,,
67.7,65.21,216.35,,,,,
67.77,65.29,216.34,,,,,
67.83,65.33,216.34,,,,,
67.88,65.3,216.33,,,,,
67.93,65.24,216.35,,,,,
67.96,65.17,216.38,,,,,
67.98,65.07,216.42,,,,,
68.01,64.96,216.46,,,,,
68.02,64.82,216.49,,,,,
68.01,64.66,216.51,,,,,
68.01,64.47,216.56,,,,,
68,64.25,216.62,,,,,
67.98,64.02,216.67,,,,,
67.96,63.77,216.73,,,,,
67.93,63.49,216.8,,,,,
67.9,63.21,216.88,,,,,
67.85,62.9,216.96,,,,,
67.79,62.58,217.03,,,,,
67.73,62.25,217.13,,,,,
67.64,61.89,217.22,,,,,
67.55,61.5,217.31,,,,,
67.45,61.07,217.39,,,,,
67.37,60.59,217.49,,,,,
67.34,60.07,217.59,,,,,
67.32,59.55,217.69,,,,,
67.31,59.01,217.79,,,,,
67.29,58.51,217.9,,,,,
67.25,58.01,217.98,,,,,
67.2,57.51,218.05,,,,,
67.15,56.99,218.13,,,,,
67.1,56.44,218.19,,,,,
67.04,55.86,218.26,,,,,
67,55.26,218.33,,,,,
66.99,54.6,218.41,,,,,
66.98,53.93,218.46,,,,,
66.99,53.24,218.52,,,,,
67.01,52.57,218.53,,,,,
67.05,51.87,218.55,,,,,
67.1,51.21,218.57,,,,,
67.16,50.57,218.59,,,,,
67.2,49.9,218.6,,,,,
67.23,49.25,218.6,,,,,
67.26,48.6,218.62,,,,,
67.29,47.93,218.64,,,,,
67.33,47.25,218.6,,,,,
67.4,46.59,218.57,,,,,
67.49,45.99,218.54,,,,,
67.6,45.64,218.52,,,,,
67.68,45.68,218.51,,,,,
67.74,45.8,218.49,,,,,
67.77,45.94,218.45,,,,,
67.79,46.14,218.42,,,,,
67.81,46.33,218.38,,,,,
67.79,46.5,218.34,,,,,
67.71,46.73,218.29,,,,,
67.58,46.96,218.25,,,,,
67.47,47.18,218.19,,,,,
67.37,47.45,218.14,,,,,
67.27,47.75,218.08,,,,,
67.2,48.09,218.03,,,,,
67.13,48.45,217.99,,,,,
67.06,48.83,217.95,,,,,
66.98,49.23,217.89,,,,,
66.88,49.63,217.82,,,,,
66.76,50.05,217.75,,,,,
66.66,50.48,217.68,,,,,
66.58,50.94,217.62,,,,,
66.51,51.4,217.56,,,,,
66.46,51.87,217.5,,,,,
66.38,52.32,217.45,,,,,
66.31,52.8,217.4,,,,,
66.21,53.29,217.35,,,,,
66.12,53.82,217.28,,,,,
66.01,54.38,217.23,,,,,
65.9,54.99,217.17,,,,,
65.79,55.65,217.11,,,,,
65.7,56.35,217.05,,,,,
65.62,57.09,216.98,,,,,
65.56,57.88,216.93,,,,,
65.51,58.69,216.87,,,,,
65.5,59.53,216.81,,,,,
65.51,60.39,216.75,,,,,
65.53,61.29,216.69,,,,,
65.57,62.23,216.65,,,,,
65.63,63.18,216.61,,,,,
65.71,64.18,216.57,,,,,
65.8,65.23,216.54,,,,,
65.9,64.82,216.5,,,,,
66,64.54,216.45,,,,,
66.08,64.32,216.4,,,,,
66.12,64.14,216.37,,,,,
66.12,63.99,216.34,,,,,
66.1,63.83,216.3,,,,,
66.06,63.64,216.27,,,,,
66,63.42,216.26,,,,,
65.95,63.19,216.25,,,,,
65.89,62.91,216.25,,,,,
65.82,62.61,216.25,,,,,
65.77,62.27,216.26,,,,,
65.69,61.93,216.29,,,,,
65.64,61.56,216.32,,,,,
65.6,61.18,216.36,,,,,
65.59,60.77,216.39,,,,,
65.59,60.33,216.42,,,,,
65.58,59.88,216.44,,,,,
65.54,59.43,216.46,,,,,
65.48,58.94,216.49,,,,,
65.4,58.42,216.52,,,,,
65.31,57.86,216.56,,,,,
65.24,57.24,216.58,,,,,
65.17,56.54,216.6,,,,,
65.12,55.79,216.62,,,,,
65.12,54.99,216.64,,,,,
65.15,54.15,216.66,,,,,
65.21,53.31,216.67,,,,,
65.31,52.42,216.68,,,,,
65.41,51.58,216.66,,,,,
65.54,50.71,216.65,,,,,
65.67,50.85,216.66,,,,,
65.78,50.89,216.64,,,,,
65.87,51,216.62,,,,,
65.93,51.16,216.61,,,,,
65.96,51.36,216.6,,,,,
65.99,51.58,216.59,,,,,
66.02,51.81,216.58,,,,,
66.05,52.06,216.58,,,,,
66.08,52.31,216.57,,,,,
66.11,52.53,216.57,,,,,
66.14,52.77,216.55,,,,,
66.18,52.97,216.55,,,,,
66.25,53.17,216.54,,,,,
66.29,53.3,216.53,,,,,
66.35,53.44,216.5,,,,,
66.36,53.54,216.47,,,,,
66.34,53.61,216.46,,,,,
66.22,53.63,216.44,,,,,
66.01,53.63,216.4,,,,,
65.85,53.7,216.37,,,,,
65.77,53.92,216.36,,,,,
65.81,54.19,216.35,,,,,
65.92,54.61,216.32,,,,,
66.01,54.7,216.29,,,,,
66.09,54.67,216.27,,,,,
66.17,54.63,216.25,,,,,
66.27,54.53,216.23,,,,,
66.37,54.61,216.21,,,,,
66.45,54.72,216.19,,,,,
66.46,54.94,216.17,,,,,
66.44,53.5,216.15,,,,,
66.44,52.16,216.12,,,,,
66.49,52.66,216.09,,,,,
66.54,53.01,216.07,,,,,
66.63,53.12,216.03,,,,,
66.69,53.18,216,,,,,
66.75,53.23,215.97,,,,,
66.8,53.27,215.95,,,,,
66.86,53.35,215.93,,,,,
66.88,53.39,215.91,,,,,
66.88,53.42,215.87,,,,,
66.96,53.65,215.84,,,,,
67.05,54.04,215.82,,,,,
67.15,54.49,215.79,,,,,
67.24,54.93,215.76,,,,,
67.33,55.44,215.73,,,,,
67.34,55.85,215.7,,,,,
67.46,56.38,215.68,,,,,
67.51,57.05,215.65,,,,,
67.57,57.63,215.62,,,,,
67.59,57.05,215.61,,,,,
67.67,55.81,215.6,,,,,
67.75,56.08,215.57,,,,,
67.84,56.45,215.55,,,,,
67.92,56.91,215.54,,,,,
68.01,57.34,215.52,,,,,
68.11,56.02,215.5,,,,,
68.2,56.49,215.46,,,,,
68.29,56.93,215.42,,,,,
68.37,57.36,215.38,,,,,
68.46,57.77,215.37,,,,,
68.54,58.17,215.36,,,,,
68.64,58.59,215.34,,,,,
68.72,59.06,215.31,,,,,
68.82,59.5,215.29,,,,,
68.9,59.92,215.26,,,,,
69,60.38,215.25,,,,,
69.1,60.88,215.23,,,,,
69.2,61.4,215.2,,,,,
69.28,61.86,215.18,,,,,
69.36,62.32,215.15,,,,,
69.44,62.78,215.11,,,,,
69.51,63.25,215.1,,,,,
69.59,63.72,215.07,,,,,
69.67,64.2,215.04,,,,,
69.75,64.68,215.01,,,,,
69.82,65.17,214.98,,,,,
69.9,65.66,214.94,,,,,
69.98,66.16,214.92,,,,,
70.06,66.65,214.89,,,,,
70.14,67.14,214.86,,,,,
70.22,67.61,214.83,,,,,
70.3,68.07,214.79,,,,,
70.38,68.52,214.75,,,,,
70.46,68.95,214.72,,,,,
70.54,69.37,214.68,,,,,
70.62,69.78,214.67,,,,,
70.7,70.18,214.66,,,,,
70.77,70.58,214.65,,,,,
70.85,70.98,214.61,,,,,
70.92,71.37,214.58,,,,,
70.99,71.76,214.55,,,,,
71.07,72.15,214.52,,,,,
71.14,72.54,214.5,,,,,
71.21,72.94,214.47,,,,,
71.28,73.34,214.44,,,,,
71.35,73.74,214.43,,,,,
71.42,74.15,214.41,,,,,
71.49,74.56,214.38,,,,,
71.56,74.98,214.36,,,,,
71.63,75.41,214.34,,,,,
71.7,75.84,214.33,,,,,
71.77,76.26,214.3,,,,,
71.84,76.69,214.29,,,,,
71.91,77.12,214.28,,,,,
71.99,77.61,214.27,,,,,
72.07,78.08,214.28,,,,,
72.16,78.52,214.29,,,,,
72.25,78.91,214.31,,,,,
72.33,79.33,214.32,,,,,
72.29,78.31,214.3,,,,,
72.31,77.07,214.21,,,,,
72.32,77.36,214.17,,,,,
72.36,77.79,214.16,,,,,
72.41,78.21,214.13,,,,,
72.46,78.6,214.12,,,,,
72.52,78.98,214.11,,,,,
72.58,79.24,214.1,,,,,
72.65,79.4,214.08,,,,,
72.71,79.61,214.07,,,,,
72.78,79.71,214.05,,,,,
72.84,79.8,214.04,,,,,
72.91,79.97,214.02,,,,,
72.98,80.09,213.99,,,,,
73.05,80.11,213.98,,,,,
73.11,80.19,213.97,,,,,
73.18,80.42,213.96,,,,,
73.25,80.62,213.95,,,,,
73.32,80.85,213.96,,,,,
73.39,81.06,213.95,,,,,
73.45,81.23,213.95,,,,,
73.52,81.39,213.97,,,,,
73.6,81.67,214,,,,,
73.65,80.75,214.01,,,,,
73.71,79.67,213.98,,,,,
73.74,80.07,213.91,,,,,
73.73,80.33,213.85,,,,,
73.75,80.56,213.83,,,,,
73.81,80.81,213.85,,,,,
73.87,81.12,213.9,,,,,
73.93,80.07,213.91,,,,,
73.97,78.83,213.87,,,,,
73.97,79.15,213.78,,,,,
73.96,79.31,213.73,,,,,
74,79.54,213.71,,,,,
74.06,79.85,213.71,,,,,
74.11,80.19,213.7,,,,,
74.17,80.56,213.69,,,,,
74.22,80.93,213.67,,,,,
74.27,81.32,213.64,,,,,
74.33,81.72,213.61,,,,,
74.39,82.18,213.58,,,,,
74.45,82.59,213.56,,,,,
74.51,82.98,213.54,,,,,
74.56,83.36,213.54,,,,,
74.62,83.73,213.52,,,,,
74.68,84.08,213.5,,,,,
74.73,84.44,213.48,,,,,
74.79,84.79,213.48,,,,,
74.84,85.13,213.48,,,,,
74.9,85.47,213.47,,,,,
74.95,85.81,213.46,,,,,
75.01,86.15,213.45,,,,,
75.06,86.48,213.45,,,,,
75.12,86.79,213.45,,,,,
75.17,87.11,213.46,,,,,
75.23,87.42,213.48,,,,,
75.29,87.74,213.48,,,,,
75.34,88.03,213.48,,,,,
75.39,88.35,213.47,,,,,
75.44,88.67,213.45,,,,,
75.49,88.99,213.44,,,,,
75.54,89.31,213.43,,,,,
75.58,89.63,213.41,,,,,
75.63,89.95,213.38,,,,,
75.67,90.27,213.34,,,,,
75.71,90.6,213.3,,,,,
75.74,90.93,213.27,,,,,
75.78,91.26,213.24,,,,,
75.83,89.84,213.2,,,,,
75.87,90.21,213.18,,,,,
75.92,90.55,213.14,,,,,
75.96,90.87,213.1,,,,,
76.01,91.18,213.06,,,,,
76.05,91.49,213.05,,,,,
76.09,91.79,213.04,,,,,
76.14,92.09,213.03,,,,,
76.18,92.38,213.02,,,,,
76.22,92.67,213.01,,,,,
76.27,92.97,213,,,,,
76.31,93.25,212.98,,,,,
76.35,93.54,212.96,,,,,
76.4,93.83,212.94,,,,,
76.44,94.13,212.92,,,,,
76.49,94.43,212.9,,,,,
76.53,94.73,212.88,,,,,
76.58,95.04,212.86,,,,,
76.63,95.36,212.84,,,,,
76.67,95.66,212.82,,,,,
76.72,95.97,212.8,,,,,
76.76,96.28,212.79,,,,,
76.8,96.59,212.78,,,,,
76.84,96.89,212.77,,,,,
76.89,97.19,212.75,,,,,
76.93,97.49,212.74,,,,,
76.97,97.78,212.72,,,,,
77.01,98.07,212.72,,,,,
77.05,98.34,212.71,,,,,
77.09,98.62,212.69,,,,,
77.12,98.89,212.68,,,,,
77.16,99.14,212.65,,,,,
77.2,99.4,212.63,,,,,
77.24,99.65,212.62,,,,,
77.28,99.9,212.6,,,,,
77.32,100.15,212.59,,,,,
77.36,100.4,212.57,,,,,
77.4,100.65,212.56,,,,,
77.44,100.9,212.54,,,,,
77.48,101.16,212.52,,,,,
77.52,101.42,212.51,,,,,
77.56,101.67,212.5,,,,,
77.59,101.94,212.49,,,,,
77.63,102.21,212.48,,,,,
77.67,102.47,212.5,,,,,
77.71,102.74,212.51,,,,,
77.75,103,212.53,,,,,
77.79,103.26,212.52,,,,,
77.82,103.53,212.52,,,,,
77.86,103.79,212.52,,,,,
77.9,104.05,212.52,,,,,
77.93,104.31,212.51,,,,,
77.97,104.56,212.5,,,,,
78,104.81,212.5,,,,,
78.04,105.06,212.48,,,,,
78.07,105.3,212.47,,,,,
78.11,105.54,212.46,,,,,
78.14,105.76,212.44,,,,,
78.18,105.98,212.42,,,,,
78.22,106.2,212.4,,,,,
78.25,106.42,212.4,,,,,
78.28,106.63,212.4,,,,,
78.32,106.85,212.41,,,,,
78.35,107.06,212.4,,,,,
78.38,107.28,212.39,,,,,
78.42,107.5,212.38,,,,,
78.45,107.73,212.38,,,,,
78.49,107.96,212.37,,,,,
78.52,108.19,212.36,,,,,
78.55,108.43,212.35,,,,,
78.59,108.68,212.33,,,,,
78.62,108.91,212.31,,,,,
78.65,109.15,212.29,,,,,
78.68,109.38,212.28,,,,,
78.72,109.62,212.26,,,,,
78.75,109.84,212.23,,,,,
78.78,110.07,212.22,,,,,
78.82,110.3,212.2,,,,,
78.85,110.52,212.18,,,,,
78.88,110.74,212.16,,,,,
78.91,110.95,212.14,,,,,
78.94,111.15,212.12,,,,,
78.97,111.35,212.1,,,,,
79,111.55,212.08,,,,,
79.03,111.75,212.06,,,,,
79.06,111.94,212.04,,,,,
79.09,112.13,212.03,,,,,
79.12,112.33,212.02,,,,,
79.15,112.53,212.02,,,,,
79.17,112.72,212.02,,,,,
79.2,112.92,212.02,,,,,
79.23,113.12,212.03,,,,,
79.26,113.31,212.03,,,,,
79.29,113.52,212.01,,,,,
79.32,113.72,212,,,,,
79.35,113.92,211.99,,,,,
79.37,114.14,212,,,,,
79.4,114.35,212.02,,,,,
79.43,114.56,212.03,,,,,
79.46,114.76,212.01,,,,,
79.49,114.96,211.99,,,,,
79.52,115.16,211.97,,,,,
79.55,115.35,211.96,,,,,
79.58,115.54,211.94,,,,,
79.6,115.72,211.93,,,,,
79.63,115.9,211.92,,,,,
79.66,116.06,211.91,,,,,
79.69,116.22,211.9,,,,,
79.71,116.39,211.89,,,,,
79.74,116.55,211.87,,,,,
79.77,116.71,211.87,,,,,
79.79,116.86,211.86,,,,,
79.82,117.02,211.85,,,,,
79.85,117.18,211.84,,,,,
79.87,117.34,211.83,,,,,
79.9,117.5,211.82,,,,,
