-80.94,58.65,100.48,,,,
-80.96,59.3,100.34,,,,
-80.98,59.93,100.21,,,,
-81,60.57,100.07,,,,
-81.01,61.21,99.94,,-82.05,,-84.95
-81.03,59.93,99.8,,-68.23,,90.74
-81.04,60.58,99.66,,,,
-81.06,61.21,99.53,,,,
-81.08,61.85,99.4,,,,
-81.09,62.47,99.27,,,,
-81.11,63.09,99.09,,,,
-81.12,63.7,98.92,,,,
-81.14,64.29,98.78,,,,
-81.15,64.88,98.64,,,,
-81.17,65.46,98.5,,,,
-81.18,66.06,98.36,,,,
-81.19,66.65,98.22,,,,
-81.21,67.22,98.09,,,,
-81.22,67.78,97.95,,,,
-81.23,68.33,97.81,,,,
-81.24,68.88,97.63,,,,
-81.26,69.42,97.46,,,,
-81.27,69.98,97.3,,,,
-81.28,70.56,97.16,,,,
-81.3,69.25,97.02,,,,
-81.31,67.95,96.88,,,,
-81.33,66.66,96.74,,,,
-81.35,65.39,96.6,,,,
-81.36,64.14,96.48,,,,
-81.38,62.89,96.36,,,,
-81.4,61.65,96.24,,,,
-81.41,60.4,96.12,,,,
-81.43,59.15,96.04,,,,
-81.44,57.9,95.91,,,,
-81.45,56.65,95.79,,,,
-81.46,57.3,95.67,,,,
-81.46,57.95,95.56,,,,
-81.46,56.69,95.45,,,,
-81.46,57.35,95.37,,,,
-81.46,57.97,95.24,,,,
-81.47,58.54,95.1,,,,
-81.48,59.09,94.97,,,,
-81.49,59.62,94.84,,,,
-81.5,60.16,94.75,,,,
-81.51,60.78,94.66,,,,
-81.52,59.57,94.57,,,,
-81.53,58.42,94.49,,,,
-81.55,57.31,94.4,,,,
-81.57,56.21,94.28,,,,
-81.59,55.11,94.18,,,,
-81.62,53.98,94.07,,,,
-81.65,52.77,93.97,,,,
-81.67,51.69,93.87,,,,
-81.68,50.71,93.78,,,,
-81.71,51.02,93.68,,,,
-81.74,51.55,93.55,,,,
-81.76,52.22,93.42,,,,
-81.77,52.9,93.29,,,,
-81.78,53.58,93.19,,,,
-81.79,54.25,93.08,,,,
-81.8,54.9,92.96,,,,
-81.8,55.53,92.84,,,,
-81.8,56.15,92.73,,,,
-81.81,56.75,92.63,,,,
-81.81,57.34,92.53,,,,
-81.82,57.92,92.43,,,,
-81.83,58.51,92.32,,,,
-81.84,59.13,92.22,,,,
-81.86,59.77,92.12,,,,
-81.87,58.52,92.03,,,,
-81.89,57.31,91.94,,,,
-81.9,56.11,91.85,,,,
-81.91,54.96,91.72,,,,
-81.93,53.77,91.6,,,,
-81.95,52.58,91.48,,,,
-81.97,51.37,91.36,,,,
-81.99,52.05,91.24,,,,
-82.01,50.84,91.12,,,,
-82.02,49.64,91.03,,,,
-82.03,48.45,90.95,,,,
-82.04,47.28,90.87,,,,
-82.04,46.1,90.8,,,,
-82.04,44.91,90.73,,,,
-82.04,45.64,90.66,,,,
-82.04,46.33,90.55,,,,
-82.04,47,90.46,,,,
-82.04,47.65,90.37,,,,
-82.04,48.29,90.29,,,,
-82.04,48.93,90.19,,,,
-82.05,49.56,90.08,,,,
-81.97,49.64,89.97,,,,
-81.86,49.58,89.89,,,,
-81.78,49.66,89.81,,,,
-81.69,49.97,89.73,,,,
-81.66,48.72,89.64,,,,
-81.67,47.63,89.55,,,,
-81.7,47.79,89.47,,,,
-81.72,47.82,89.38,,,,
-81.75,48.04,89.3,,,,
-81.78,47.14,89.2,,,,
-81.8,46.26,89.11,,,,
-81.83,45.33,89.05,,,,
-81.86,45.05,89.01,,,,
-81.89,43.61,88.96,,,,
-81.91,43.88,88.9,,,,
-81.91,43.89,88.89,,,,
-81.92,43.92,88.89,,,,
-81.92,42.27,88.89,,,,
-81.75,40.87,88.88,,,,
-81.64,39.66,88.87,,,,
-81.6,38.59,88.85,,,,
-81.57,37.49,88.84,,,,
-81.52,36.44,88.82,,,,
-81.45,35.41,88.81,,,,
-81.39,34.42,88.79,,,,
-81.34,33.55,88.76,,,,
-81.33,32.74,88.74,,,,
-81.39,32.04,88.71,,,,
-81.48,31.14,88.74,,,,
-81.59,30.21,88.76,,,,
-81.71,30.73,88.72,,,,
-81.75,31.46,88.7,,,,
-81.75,30.56,88.67,,,,
-81.74,29.78,88.65,,,,
-81.73,29.04,88.61,,,,
-81.75,28.34,88.59,,,,
-81.76,27.61,88.57,,,,
-81.75,27,88.53,,,,
-81.73,26.39,88.5,,,,
-81.73,25.82,88.46,,,,
-81.74,27.1,88.45,,,,
-81.75,28.32,88.35,,,,
-81.78,29.24,88.26,,,,
-81.78,28.52,88.16,,,,
-81.79,29.31,88.07,,,,
-81.79,30.16,88,,,,
-81.82,31.03,87.93,,,,
-81.81,31.73,87.85,,,,
-81.8,32.45,87.76,,,,
-81.81,33.12,87.67,,,,
-81.83,33.87,87.58,,,,
-81.83,34.55,87.51,,,,
-81.85,35.43,87.43,,,,
-81.85,34.49,87.36,,,,
-81.83,35.12,87.28,,,,
-81.78,35.62,87.19,,,,
-81.77,36.23,87.11,,,,
-81.74,36.97,86.99,,,,
-81.69,37.71,86.87,,,,
-81.64,38.45,86.75,,,,
-81.55,39,86.67,,,,
-81.4,39.39,86.56,,,,
-81.4,39.78,86.46,,,,
-81.49,38.83,86.36,,,,
-81.52,37.9,86.25,,,,
-81.55,38.32,86.16,,,,
-81.56,38.55,86.06,,,,
-81.57,38.63,85.97,,,,
-81.58,38.75,85.88,,,,
-81.6,39.06,85.79,,,,
-81.6,38.04,85.72,,,,
-81.57,37.07,85.66,,,,
-81.55,36.11,85.6,,,,
-81.54,35.14,85.51,,,,
-81.53,34.17,85.41,,,,
-81.53,33.22,85.31,,,,
-81.54,32.3,85.23,,,,
-81.53,31.42,85.16,,,,
-81.55,30.52,85.09,,,,
-81.56,29.47,85.02,,,,
-81.57,30.26,84.99,,,,
-81.54,30.91,84.94,,,,
-81.54,29.95,84.89,,,,
-81.54,28.98,84.8,,,,
-81.57,28.01,84.71,,,,
-81.6,28.74,84.62,,,,
-81.63,29.38,84.56,,,,
-81.65,28.32,84.5,,,,
-81.65,27.45,84.45,,,,
-81.66,26.48,84.4,,,,
-81.67,25.47,84.31,,,,
-81.68,24.52,84.22,,,,
-81.68,23.66,84.13,,,,
-81.69,22.65,84.04,,,,
-81.72,23.43,83.95,,,,
-81.75,24.31,83.86,,,,
-81.77,25.16,83.8,,,,
-81.78,24.17,83.71,,,,
-81.79,24.96,83.61,,,,
-81.8,23.98,83.58,,,,
-81.81,22.95,83.54,,,,
-81.81,21.9,83.5,,,,
-81.83,20.88,83.44,,,,
-81.85,21.49,83.37,,,,
-81.87,20.41,83.31,,,,
-81.84,19.45,83.26,,,,
-81.83,18.44,83.23,,,,
-81.81,17.47,83.16,,,,
-81.78,16.52,83.09,,,,
-81.73,15.59,83.06,,,,
-81.68,14.64,83.03,,,,
-81.62,13.67,82.97,,,,
-81.54,12.71,82.92,,,,
-81.46,11.72,82.88,,,,
-81.38,10.69,82.85,,,,
-81.32,9.66,82.81,,,,
-81.28,8.58,82.78,,,,
-81.23,7.5,82.77,,,,
-81.18,6.4,82.76,,,,
-81.14,5.29,82.78,,,,
-81.1,4.2,82.8,,,,
-81.04,3.09,82.84,,,,
-80.99,1.99,82.83,,,,
-80.94,0.88,82.85,,,,
-80.91,-0.27,82.86,,,,
-80.91,0.46,82.86,,,,
-80.9,1.11,82.88,,,,
-80.9,1.7,82.87,,,,
-80.85,1.97,82.86,,,,
-80.84,2.66,82.9,,,,
-80.82,3.28,82.94,,,,
-80.82,3.84,82.98,,,,
-80.82,4.38,83.03,,,,
-80.82,4.94,83.11,,,,
-80.81,5.35,83.19,,,,
-80.82,5.74,83.27,,,,
-80.81,6,83.35,,,,
-80.79,6.2,83.45,,,,
-80.76,6.39,83.56,,,,
-80.73,6.6,83.62,,,,
-80.71,6.83,83.69,,,,
-80.67,7.1,83.76,,,,
-80.65,7.39,83.86,,,,
-80.63,7.71,83.96,,,,
-80.61,8.01,84.05,,,,
-80.59,8.3,84.17,,,,
-80.57,8.6,84.28,,,,
-80.56,8.89,84.38,,,,
-80.54,9.18,84.47,,,,
-80.54,9.46,84.58,,,,
-80.53,9.75,84.69,,,,
-80.53,10.01,84.8,,,,
-80.52,10.31,84.91,,,,
-80.52,10.5,85.01,,,,
-80.51,10.68,85.12,,,,
-80.49,10.85,85.23,,,,
-80.47,11.02,85.34,,,,
-80.45,11.16,85.45,,,,
-80.43,11.29,85.55,,,,
-80.4,11.44,85.67,,,,
-80.38,11.62,85.79,,,,
-80.36,11.79,85.88,,,,
-80.36,11.95,85.97,,,,
-80.36,12.13,86.07,,,,
-80.37,12.34,86.17,,,,
-80.39,12.53,86.27,,,,
-80.39,12.69,86.37,,,,
-80.4,12.88,86.47,,,,
-80.4,13.14,86.53,,,,
-80.41,13.21,86.61,,,,
-80.41,13.27,86.68,,,,
-80.43,13.11,86.74,,,,
-80.45,12.8,86.81,,,,
-80.46,12.54,86.85,,,,
-80.45,12.17,86.9,,,,
-80.46,11.75,86.95,,,,
-80.46,11.3,87,,,,
-80.45,10.89,87.05,,,,
-80.44,10.39,87.09,,,,
-80.42,9.93,87.14,,,,
-80.41,9.42,87.19,,,,
-80.4,9,87.24,,,,
-80.41,8.57,87.29,,,,
-80.39,8.14,87.32,,,,
-80.39,7.68,87.36,,,,
-80.38,7.19,87.36,,,,
-80.35,6.64,87.37,,,,
-80.32,6.08,87.37,,,,
-80.28,5.49,87.37,,,,
-80.22,4.9,87.35,,,,
-80.16,4.28,87.33,,,,
-80.1,3.69,87.31,,,,
-80.03,3.06,87.28,,,,
-79.96,2.43,87.26,,,,
-79.9,1.79,87.24,,,,
-79.83,1.12,87.22,,,,
-79.77,0.44,87.19,,,,
-79.7,-0.29,87.17,,,,
-79.65,-1.04,87.14,,,,
-79.58,-1.78,87.12,,,,
-79.51,-2.57,87.1,,,,
-79.46,-3.36,87.08,,,,
-79.4,-4.19,87.07,,,,
-79.35,-5.03,87.05,,,,
-79.31,-5.9,87.04,,,,
-79.27,-6.74,87.04,,,,
-79.24,-7.66,87.04,,,,
-79.21,-8.52,87.04,,,,
-79.16,-9.4,87.03,,,,
-79.11,-10.31,87.04,,,,
-79.07,-11.19,87.05,,,,
-79.01,-12.08,87.06,,,,
-78.97,-12.97,87.07,,,,
-78.92,-13.9,87.08,,,,
-78.87,-14.85,87.09,,,,
-78.83,-15.79,87.1,,,,
-78.78,-16.8,87.12,,,,
-78.74,-17.83,87.16,,,,
-78.7,-16.98,87.2,,,,
-78.66,-16.17,87.24,,,,
-78.63,-15.4,87.29,,,,
-78.59,-14.68,87.33,,,,
-78.56,-13.96,87.37,,,,
-78.54,-13.27,87.45,,,,
-78.53,-12.59,87.51,,,,
-78.51,-11.96,87.65,,,,
-78.49,-11.39,87.78,,,,
-78.48,-10.86,87.86,,,,
-78.47,-10.32,87.94,,,,
-78.46,-9.88,88.06,,,,
-78.44,-9.46,88.19,,,,
-78.43,-8.9,88.3,,,,
-78.4,-8.39,88.41,,,,
-78.37,-8.05,88.51,,,,
-78.33,-7.77,88.61,,,,
-78.3,-7.48,88.75,,,,
-78.27,-7.15,88.88,,,,
-78.23,-6.81,89.01,,,,
-78.18,-6.44,89.14,,,,
-78.16,-6.05,89.28,,,,
-78.12,-5.6,89.43,,,,
-78.09,-5.17,89.6,,,,
-78.07,-4.74,89.77,,,,
-78.04,-4.29,89.92,,,,
-78.03,-3.88,90.08,,,,
-78.01,-3.44,90.22,,,,
-77.99,-2.97,90.37,,,,
-77.97,-2.5,90.5,,,,
-77.96,-2.01,90.63,,,,
-77.96,-1.59,90.75,,,,
-77.94,-1.09,90.86,,,,
-77.94,-0.64,91,,,,
-77.93,-0.18,91.14,,,,
-77.93,0.27,91.28,,,,
-77.92,0.72,91.42,,,,
-77.93,1.17,91.56,,,,
-77.94,1.64,91.7,,,,
-77.95,2.1,91.82,,,,
-77.97,2.56,91.93,,,,
-77.99,2.95,92.03,,,,
-78.01,3.37,92.13,,,,
-78.03,3.72,92.27,,,,
-78.05,4.01,92.41,,,,
-78.07,4.35,92.54,,,,
-78.08,4.65,92.67,,,,
-78.1,4.93,92.8,,,,
-78.1,5.26,92.92,,,,
-78.13,5.55,93.05,,,,
-78.15,5.81,93.17,,,,
-78.17,6.04,93.28,,,,
-78.18,6.37,93.39,,,,
-78.2,6.6,93.47,,,,
-78.23,6.8,93.54,,,,
-78.26,7.03,93.62,,,,
-78.3,7.16,93.7,,,,
-78.33,7.33,93.79,,,,
-78.37,7.4,93.87,,,,
-78.42,7.45,93.95,,,,
-78.48,7.53,94.02,,,,
-78.53,7.5,94.09,,,,
-78.56,7.46,94.16,,,,
-78.6,7.31,94.23,,,,
-78.63,7.08,94.29,,,,
-78.67,6.9,94.33,,,,
-78.71,6.78,94.37,,,,
-78.74,6.73,94.39,,,,
-78.77,6.58,94.42,,,,
-78.8,6.55,94.48,,,,
-78.83,6.51,94.53,,,,
-78.84,6.51,94.56,,,,
-78.87,6.27,94.6,,,,
-78.89,6.04,94.63,,,,
-78.89,5.72,94.67,,,,
-78.9,5.29,94.69,,,,
-78.89,4.9,94.71,,,,
-78.88,4.41,94.72,,,,
-78.88,4.02,94.73,,,,
-78.84,3.56,94.71,,,,
-78.83,3.13,94.7,,,,
-78.83,2.71,94.68,,,,
-78.82,2.25,94.65,,,,
-78.79,1.79,94.62,,,,
-78.76,1.33,94.58,,,,
-78.72,0.84,94.56,,,,
-78.67,0.29,94.55,,,,
-78.61,-0.26,94.53,,,,
-78.55,-0.84,94.5,,,,
-78.46,-1.43,94.48,,,,
-78.39,-2.02,94.46,,,,
-78.32,-2.65,94.41,,,,
-78.27,-3.28,94.36,,,,
-78.2,-3.89,94.32,,,,
-78.13,-4.54,94.29,,,,
-78.07,-5.15,94.25,,,,
-78,-5.76,94.2,,,,
-77.94,-6.42,94.16,,,,
-77.87,-7.08,94.11,,,,
-77.78,-7.76,94.07,,,,
-77.7,-8.46,94.03,,,,
-77.61,-9.17,93.95,,,,
-77.51,-9.9,93.87,,,,
-77.42,-10.66,93.83,,,,
-77.32,-11.47,93.78,,,,
-77.2,-12.26,93.73,,,,
-77.08,-13.1,93.68,,,,
-76.95,-13.99,93.67,,,,
-76.82,-14.92,93.65,,,,
-76.71,-15.88,93.62,,,,
-76.6,-16.88,93.59,,,,
-76.51,-17.92,93.57,,,,
-76.44,-19,93.56,,,,
-76.38,-20.11,93.53,,,,
-76.34,-21.24,93.51,,,,
-76.3,-22.39,93.5,,,,
-76.28,-23.56,93.49,,,,
-76.27,-24.77,93.51,,,,
-76.27,-25.94,93.52,,,,
-76.26,-25.23,93.58,,,,
-76.27,-24.58,93.63,,,,
-76.29,-23.99,93.73,,,,
-76.3,-23.57,93.84,,,,
-76.31,-23.23,93.9,,,,
-76.32,-22.97,93.97,,,,
-76.31,-22.77,94.07,,,,
-76.3,-22.55,94.17,,,,
-76.27,-22.36,94.28,,,,
-76.23,-22.18,94.38,,,,
-76.18,-22.01,94.5,,,,
-76.14,-21.85,94.61,,,,
-76.08,-21.65,94.75,,,,
-76.02,-21.5,94.89,,,,
-75.95,-21.34,95.03,,,,
-75.89,-21.16,95.17,,,,
-75.81,-20.98,95.31,,,,
-75.73,-20.81,95.44,,,,
-75.65,-20.61,95.61,,,,
-75.58,-20.42,95.78,,,,
-75.5,-20.22,95.94,,,,
-75.44,-19.99,96.1,,,,
-75.38,-19.79,96.24,,,,
-75.32,-19.58,96.37,,,,
-75.27,-19.39,96.55,,,,
-75.21,-19.21,96.72,,,,
-75.15,-19,96.87,,,,
-75.08,-18.79,97.02,,,,
-75.01,-18.56,97.18,,,,
-74.93,-18.29,97.34,,,,
-74.86,-18.02,97.5,,,,
-74.8,-17.7,97.66,,,,
-74.74,-17.36,97.81,,,,
-74.69,-16.99,97.96,,,,
-74.65,-16.62,98.1,,,,
-74.62,-16.22,98.24,,,,
-74.59,-15.84,98.37,,,,
-74.59,-15.46,98.5,,,,
-74.61,-15.1,98.61,,,,
-74.63,-14.74,98.73,,,,
-74.64,-14.38,98.82,,,,
-74.65,-14.07,98.91,,,,
-74.68,-13.74,99.03,,,,
-74.71,-13.42,99.14,,,,
-74.75,-13.26,99.23,,,,
-74.8,-13.15,99.32,,,,
-74.84,-13.08,99.42,,,,
-74.88,-13.09,99.53,,,,
-74.92,-13.02,99.61,,,,
-74.95,-12.99,99.69,,,,
-74.96,-12.85,99.76,,,,
-75,-12.8,99.83,,,,
-75.03,-12.77,99.88,,,,
-75.06,-12.73,99.93,,,,
-75.09,-12.78,99.99,,,,
-75.11,-12.78,100.05,,,,
-75.11,-12.86,100.09,,,,
-75.15,-13.05,100.13,,,,
-75.16,-13.33,100.13,,,,
-75.17,-13.56,100.13,,,,
-75.19,-13.75,100.14,,,,
-75.2,-13.92,100.15,,,,
-75.21,-14.26,100.14,,,,
-75.19,-14.68,100.14,,,,
-75.16,-15.07,100.12,,,,
-75.1,-15.47,100.1,,,,
-75.04,-15.93,100.06,,,,
-74.99,-16.41,100.02,,,,
-74.94,-16.9,99.98,,,,
-74.89,-17.43,99.95,,,,
-74.82,-17.94,99.89,,,,
-74.77,-18.5,99.84,,,,
-74.7,-19.06,99.77,,,,
-74.62,-19.61,99.71,,,,
-74.54,-20.17,99.62,,,,
-74.46,-20.73,99.54,,,,
-74.38,-21.31,99.47,,,,
-74.29,-21.89,99.41,,,,
-74.19,-22.5,99.31,,,,
-74.09,-23.11,99.22,,,,
-73.98,-23.76,99.16,,,,
-73.88,-24.43,99.1,,,,
-73.78,-25.11,99.04,,,,
-73.68,-25.8,98.98,,,,
-73.59,-26.52,98.91,,,,
-73.49,-27.26,98.83,,,,
-73.4,-27.99,98.76,,,,
-73.31,-28.75,98.7,,,,
-73.2,-29.53,98.61,,,,
-73.1,-30.33,98.53,,,,
-73,-31.16,98.46,,,,
-72.9,-32.03,98.4,,,,
-72.79,-32.93,98.35,,,,
-72.7,-33.84,98.33,,,,
-72.62,-34.81,98.31,,,,
-72.55,-35.8,98.28,,,,
-72.48,-36.8,98.29,,,,
-72.42,-37.83,98.31,,,,
-72.37,-38.88,98.32,,,,
-72.34,-39.96,98.34,,,,
-72.3,-41.1,98.37,,,,
-72.29,-42.24,98.4,,,,
-72.27,-43.38,98.48,,,,
-72.28,-44.62,98.56,,,,
-72.31,-43.97,98.63,,,,
-72.36,-43.44,98.71,,,,
-72.41,-43,98.8,,,,
-72.46,-42.8,98.89,,,,
-72.51,-42.78,99.01,,,,
-72.53,-42.82,99.13,,,,
-72.52,-42.89,99.26,,,,
-72.5,-42.98,99.38,,,,
-72.46,-43.03,99.54,,,,
-72.41,-43.09,99.7,,,,
-72.34,-43.13,99.85,,,,
-72.27,-43.15,100,,,,
-72.19,-43.14,100.16,,,,
-72.1,-43.09,100.32,,,,
-72.01,-43.02,100.46,,,,
-71.92,-42.89,100.63,,,,
-71.83,-42.72,100.79,,,,
-71.75,-42.5,100.95,,,,
-71.69,-42.24,101.14,,,,
-71.64,-41.96,101.32,,,,
-71.6,-41.64,101.52,,,,
-71.57,-41.31,101.71,,,,
-71.54,-40.97,101.86,,,,
-71.52,-40.61,102.01,,,,
-71.49,-40.23,102.17,,,,
-71.45,-39.86,102.32,,,,
-71.41,-39.46,102.48,,,,
-71.35,-39.03,102.64,,,,
-71.31,-38.58,102.79,,,,
-71.27,-38.11,102.95,,,,
-71.23,-37.61,103.11,,,,
-71.2,-37.09,103.27,,,,
-71.19,-36.55,103.43,,,,
-71.17,-35.99,103.58,,,,
-71.18,-35.4,103.71,,,,
-71.19,-34.89,103.84,,,,
-71.2,-34.34,103.95,,,,
-71.22,-33.78,104.06,,,,
-71.26,-33.23,104.17,,,,
-71.32,-32.63,104.28,,,,
-71.39,-32.15,104.4,,,,
-71.46,-31.87,104.52,,,,
-71.53,-31.9,104.65,,,,
-71.59,-32.16,104.77,,,,
-71.65,-32.24,104.84,,,,
-71.69,-32.46,104.91,,,,
-71.74,-32.65,105,,,,
-71.77,-32.86,105.09,,,,
-71.78,-33.09,105.17,,,,
-71.78,-33.32,105.25,,,,
-71.79,-33.54,105.3,,,,
-71.76,-33.75,105.36,,,,
-71.73,-33.97,105.42,,,,
-71.69,-34.25,105.49,,,,
-71.62,-34.53,105.54,,,,
-71.54,-34.84,105.58,,,,
-71.45,-35.15,105.61,,,,
-71.36,-35.51,105.64,,,,
-71.24,-35.89,105.66,,,,
-71.13,-36.32,105.68,,,,
-71.01,-36.77,105.69,,,,
-70.89,-37.25,105.71,,,,
-70.78,-37.77,105.73,,,,
-70.72,-38.41,105.74,,,,
-70.68,-39.02,105.76,,,,
-70.61,-39.59,105.77,,,,
-70.53,-40.14,105.8,,,,
-70.45,-40.67,105.82,,,,
-70.36,-41.24,105.84,,,,
-70.27,-41.84,105.86,,,,
-70.17,-42.47,105.89,,,,
-70.07,-43.14,105.91,,,,
-69.99,-43.85,105.94,,,,
-69.9,-44.58,105.96,,,,
-69.82,-45.35,106,,,,
-69.75,-46.12,106.05,,,,
-69.67,-46.91,106.09,,,,
-69.65,-47.74,106.15,,,,
-69.63,-48.54,106.2,,,,
-69.63,-49.39,106.25,,,,
-69.62,-50.23,106.31,,,,
-69.65,-51.1,106.36,,,,
-69.69,-51.91,106.43,,,,
-69.75,-52.7,106.5,,,,
-69.81,-53.45,106.57,,,,
-69.88,-54.24,106.64,,,,
-69.95,-54.95,106.74,,,,
-70.01,-55.82,106.81,,,,
-70.06,-56.61,106.88,,,,
-70.12,-57.4,106.96,,,,
-70.19,-58.14,107.04,,,,
-70.26,-58.69,107.11,,,,
-70.36,-58.89,107.2,,,,
-70.42,-59.24,107.29,,,,
-70.49,-59.29,107.38,,,,
-70.54,-59.33,107.47,,,,
-70.57,-59.34,107.58,,,,
-70.58,-59.36,107.67,,,,
-70.56,-59.27,107.77,,,,
-70.55,-59.17,107.86,,,,
-70.53,-59.07,107.96,,,,
-70.47,-58.94,108.06,,,,
-70.4,-58.76,108.18,,,,
-70.33,-58.54,108.3,,,,
-70.26,-58.3,108.42,,,,
-70.2,-58.01,108.54,,,,
-70.13,-57.7,108.66,,,,
-70.06,-57.35,108.79,,,,
-69.99,-56.95,108.9,,,,
-69.95,-56.55,109.04,,,,
-69.93,-56.14,109.17,,,,
-69.92,-55.74,109.31,,,,
-69.9,-55.32,109.44,,,,
-69.89,-54.92,109.57,,,,
-69.85,-54.47,109.7,,,,
-69.81,-54.05,109.83,,,,
-69.74,-53.6,109.95,,,,
-69.68,-53.1,110.08,,,,
-69.63,-52.57,110.21,,,,
-69.6,-52.04,110.34,,,,
-69.57,-51.47,110.47,,,,
-69.53,-50.89,110.6,,,,
-69.53,-50.32,110.73,,,,
-69.53,-49.75,110.86,,,,
-69.55,-49.15,110.99,,,,
-69.57,-48.57,111.11,,,,
-69.58,-47.97,111.22,,,,
-69.61,-47.26,111.34,,,,
-69.65,-46.59,111.45,,,,
-69.7,-45.88,111.56,,,,
-69.76,-45.21,111.67,,,,
-69.86,-43.85,111.78,,,,
-69.96,-42.52,111.86,,,,
-70.05,-42.18,111.95,,,,
-70.15,-42.43,112.03,,,,
-70.23,-42.69,112.12,,,,
-70.29,-42.87,112.21,,,,
-70.34,-43.09,112.3,,,,
-70.38,-43.33,112.38,,,,
-70.43,-43.58,112.43,,,,
-70.47,-43.91,112.48,,,,
-70.51,-44.19,112.53,,,,
-70.53,-44.53,112.59,,,,
-70.54,-44.78,112.65,,,,
-70.55,-45.07,112.71,,,,
-70.54,-45.38,112.76,,,,
-70.56,-45.71,112.81,,,,
-70.55,-46.08,112.86,,,,
-70.54,-46.42,112.87,,,,
-70.53,-46.8,112.88,,,,
-70.51,-47.18,112.89,,,,
-70.45,-47.53,112.9,,,,
-70.38,-47.91,112.9,,,,
-70.33,-48.28,112.9,,,,
-70.26,-48.69,112.87,,,,
-70.21,-49.11,112.83,,,,
-70.16,-49.55,112.8,,,,
-70.1,-49.99,112.76,,,,
-70.04,-50.42,112.75,,,,
-69.98,-50.86,112.71,,,,
-69.91,-51.29,112.66,,,,
-69.84,-51.74,112.64,,,,
-69.76,-52.2,112.61,,,,
-69.68,-52.68,112.59,,,,
-69.62,-53.19,112.54,,,,
-69.57,-53.71,112.47,,,,
-69.54,-54.15,112.41,,,,
-69.48,-54.64,112.35,,,,
-69.42,-55.16,112.29,,,,
-69.33,-55.68,112.24,,,,
-69.25,-56.22,112.18,,,,
-69.16,-56.79,112.15,,,,
-69.06,-57.39,112.11,,,,
-68.97,-58.03,112.08,,,,
-68.92,-58.7,112.03,,,,
-68.84,-59.37,111.99,,,,
-68.78,-60.09,111.95,,,,
-68.72,-60.8,111.9,,,,
-68.66,-61.54,111.85,,,,
-68.62,-62.27,111.8,,,,
-68.6,-63.03,111.78,,,,
-68.58,-63.81,111.79,,,,
-68.57,-64.57,111.81,,,,
-68.55,-65.35,111.82,,,,
-68.56,-66.15,111.85,,,,
-68.57,-66.92,111.9,,,,
-68.57,-67.7,111.95,,,,
-68.6,-68.52,112.01,,,,
-68.63,-69.31,112.06,,,,
-68.69,-70.17,112.12,,,,
-68.76,-70.99,112.16,,,,
-68.85,-71.8,112.23,,,,
-68.96,-72.57,112.3,,,,
-69.06,-73.51,112.36,,,,
-69.12,-73.37,112.43,,,,
-69.2,-73.21,112.53,,,,
-69.26,-73.08,112.62,,,,
-69.3,-72.92,112.72,,,,
-69.32,-72.78,112.83,,,,
-69.34,-72.66,112.93,,,,
-69.32,-72.51,113.03,,,,
-69.31,-72.34,113.16,,,,
-69.28,-72.16,113.29,,,,
-69.24,-71.96,113.42,,,,
