KalmanPitch,KalmanRoll
-3.45,-90.38
-3.45,-90.39
-3.45,-90.4
-3.45,-90.41
-3.45,-90.42
-3.44,-90.42
-3.44,-90.43
-3.44,-90.44
-3.43,-90.46
-3.43,-90.47
-3.43,-90.48
-3.43,-90.49
-3.43,-90.5
-3.43,-90.51
-3.43,-90.51
-3.43,-90.52
-3.43,-90.53
-3.43,-90.54
-3.43,-90.55
-3.43,-90.56
-3.43,-90.57
-3.44,-90.58
-3.44,-90.59
-3.44,-90.59
-3.45,-90.6
-3.45,-90.61
-3.45,-90.62
-3.45,-90.63
-3.45,-90.64
-3.45,-90.65
-3.45,-90.66
-3.45,-90.67
-3.45,-90.68
-3.45,-90.69
-3.45,-90.7
-3.44,-90.71
-3.44,-90.72
-3.44,-90.73
-3.43,-90.74
-3.43,-90.75
-3.43,-90.76
-3.43,-90.77
-3.43,-90.78
-3.43,-90.78
-3.42,-90.79
-3.42,-90.79
-3.42,-90.8
-3.42,-90.8
-3.41,-90.81
-3.41,-90.81
-3.4,-90.82
-3.39,-90.83
-3.39,-90.83
-3.38,-90.84
-3.37,-90.85
-3.35,-90.85
-3.34,-90.86
-3.34,-90.87
-3.33,-90.87
-3.33,-90.88
-3.33,-90.89
-3.33,-90.9
-3.33,-90.9
-3.33,-90.91
-3.32,-90.91
-3.32,-90.92
-3.32,-90.92
-3.32,-90.92
-3.32,-90.93
-3.32,-90.93
-3.32,-90.93
-3.32,-90.94
-3.31,-90.94
-3.32,-90.94
-3.32,-90.95
-3.33,-90.95
-3.33,-90.95
-3.34,-90.96
-3.35,-90.96
-3.37,-90.97
-3.38,-90.97
-3.39,-90.98
-3.41,-90.98
-3.42,-90.99
-3.42,-90.99
-3.43,-90.99
-3.43,-91
-3.43,-91
-3.43,-91.01
-3.43,-91.01
-3.43,-91.01
-3.43,-91.02
-3.44,-91.02
-3.44,-91.03
-3.45,-91.03
-3.45,-91.03
-3.45,-91.04
-3.45,-91.04
-3.45,-91.05
-3.44,-91.05
-3.44,-91.05
-3.44,-91.06
-3.45,-91.06
-3.45,-91.06
-3.46,-91.06
-3.56,-91
-3.45,-91.01
-3.35,-91.02
-3.32,-91.02
-3.34,-91.03
-3.35,-91.03
-3.42,-91.06
-3.38,-91.07
-3.33,-91.06
-3.29,-91.06
-3.25,-91.06
-3.21,-91.06
-3.18,-91.07
-3.15,-91.07
-3.13,-91.07
-3.1,-91.07
-3.08,-91.07
-3.05,-91.07
-3.03,-91.08
-3.02,-91.09
-3.01,-91.1
-3.02,-91.11
-3.04,-91.12
-3.07,-91.12
-3.09,-91.13
-3.12,-91.14
-3.15,-91.14
-3.18,-91.15
-3.21,-91.15
-3.25,-91.16
-3.29,-91.16
-3.32,-91.17
-3.36,-91.17
-3.4,-91.18
-3.43,-91.18
-3.45,-91.2
-3.48,-91.21
-3.54,-91.21
-3.59,-91.22
-3.64,-91.22
-3.67,-91.23
-3.68,-91.24
-3.69,-91.24
-3.7,-91.25
-3.73,-91.26
-3.77,-91.25
-3.81,-91.24
-3.85,-91.23
-3.86,-91.21
-3.84,-91.2
-3.83,-91.18
-3.81,-91.17
-3.8,-91.16
-3.78,-91.15
-3.75,-91.14
-3.72,-91.13
-3.68,-91.13
-3.66,-91.13
-3.63,-91.13
-3.59,-91.14
-3.54,-91.15
-3.48,-91.15
-3.42,-91.16
-3.34,-91.16
-3.26,-91.15
-3.19,-91.15
-3.12,-91.14
-3.06,-91.13
-3.01,-91.11
-2.95,-91.1
-2.89,-91.08
-2.84,-91.07
-2.79,-91.06
-2.75,-91.05
-2.71,-91.05
-2.65,-91.06
-2.6,-91.09
-2.56,-91.15
-2.5,-91.23
-2.43,-91.35
-2.35,-91.49
-2.26,-91.68
-2.17,-91.89
-2.09,-92.13
-2.02,-92.37
-1.94,-92.6
-1.87,-92.81
-1.79,-93.01
-1.72,-93.19
-1.63,-93.37
-1.54,-93.53
-1.44,-93.68
-1.36,-93.81
-1.29,-93.92
-1.22,-93.99
-1.14,-94.02
-1.07,-94.03
-1,-94.03
-0.93,-94
-0.84,-93.97
-0.75,-93.92
-0.65,-93.86
-0.55,-93.81
-0.45,-93.77
-0.33,-93.72
-0.2,-93.67
-0.08,-93.63
0.04,-93.6
0.16,-93.6
0.29,-93.64
0.44,-93.71
0.61,-93.82
0.81,-93.92
0.97,-94.03
1.06,-94.14
1.11,-94.24
1.2,-94.31
1.35,-94.34
1.51,-94.34
1.65,-94.3
1.77,-94.25
1.86,-94.18
1.92,-94.1
2,-94
2.07,-93.88
2.14,-93.74
2.21,-93.58
2.27,-93.41
2.31,-93.24
2.4,-93.09
2.52,-92.94
2.65,-92.77
2.75,-92.59
2.86,-92.4
2.96,-92.21
3.05,-92.01
3.16,-91.83
3.3,-91.66
3.46,-91.52
3.57,-91.47
3.66,-91.39
3.73,-91.28
3.75,-91.26
3.86,-91.27
4.01,-91.26
4.16,-91.26
4.35,-91.24
4.53,-91.23
4.75,-91.19
4.99,-91.17
5.26,-91.14
5.54,-91.1
5.79,-91.04
6.05,-90.95
6.31,-90.86
6.59,-90.76
6.9,-90.67
7.19,-90.61
7.47,-90.54
7.74,-90.49
8,-90.47
8.23,-90.46
8.46,-90.47
8.69,-90.48
8.92,-90.49
9.16,-90.51
9.4,-90.54
9.63,-90.53
9.87,-90.51
10.11,-90.48
10.36,-90.44
10.63,-90.41
10.88,-90.38
11.12,-90.34
11.35,-90.29
11.59,-90.24
11.83,-90.22
12.09,-90.24
12.33,-90.27
12.58,-90.31
12.81,-90.34
13.05,-90.36
13.29,-90.37
13.53,-90.38
13.74,-90.39
13.99,-90.44
14.21,-90.5
14.42,-90.55
14.64,-90.59
14.85,-90.66
15.07,-90.71
15.29,-90.76
15.48,-90.8
15.7,-90.8
15.94,-90.79
16.16,-90.87
16.36,-90.94
16.62,-91.06
16.85,-91.11
17.14,-91.05
17.38,-91.07
17.63,-91.09
17.9,-91.09
18.17,-91.09
18.43,-91.09
18.69,-91.09
18.97,-91.07
19.27,-91.09
19.57,-91.14
19.88,-91.21
20.2,-91.28
20.51,-91.32
20.8,-91.33
21.08,-91.29
21.37,-91.25
21.64,-91.25
21.91,-91.25
22.19,-91.24
22.48,-91.28
22.77,-91.41
23.07,-91.5
23.36,-91.59
23.66,-91.6
23.96,-91.61
24.29,-91.63
24.66,-91.65
25.03,-91.64
25.38,-91.63
25.71,-91.61
26.01,-91.6
26.3,-91.6
26.58,-91.6
26.85,-91.61
27.13,-91.66
27.41,-91.74
27.7,-91.89
28,-92.04
28.33,-92.22
28.68,-92.37
28.98,-92.49
29.26,-92.6
29.65,-92.83
30.06,-92.24
30.36,-92.16
30.64,-92.21
30.93,-92.32
31.21,-92.42
31.48,-92.53
31.75,-92.61
32.02,-92.66
32.29,-92.72
32.57,-92.85
32.83,-93.05
33.1,-93.25
33.36,-93.51
33.59,-93.68
33.84,-93.8
34.1,-93.93
34.36,-94.1
34.62,-94.37
34.87,-94.54
35.13,-94.63
35.4,-94.71
35.67,-94.95
35.94,-95.31
36.19,-95.53
36.45,-95.76
36.71,-95.85
36.95,-95.84
37.22,-95.73
37.48,-94.58
37.75,-93.22
38.01,-91.85
38.27,-90.46
38.53,-89.08
38.79,-87.69
39.03,-86.31
39.28,-84.92
39.53,-85.36
39.74,-85.6
40,-84.51
40.24,-83.4
40.49,-82.15
40.74,-80.86
40.98,-79.54
41.22,-79.61
41.47,-78.27
41.7,-77.04
41.94,-75.79
42.17,-74.51
42.41,-73.22
42.64,-71.93
42.82,-71.84
43.05,-70.46
43.27,-69.16
43.46,-69.61
43.65,-70.07
43.86,-68.94
44.06,-67.83
44.26,-66.64
44.44,-65.85
44.6,-65.83
44.77,-65.29
44.9,-65.32
45.01,-65.29
45.13,-64
45.27,-62.71
45.43,-61.4
45.59,-60.21
45.75,-59.09
45.93,-57.98
46.12,-56.85
46.32,-55.69
46.51,-54.84
46.72,-55.5
46.93,-54.45
47.15,-53.37
47.36,-52.21
47.57,-51.1
47.79,-49.99
48,-48.88
48.21,-47.8
48.42,-46.68
48.63,-45.62
48.84,-44.53
49.05,-43.44
49.25,-42.33
49.46,-41.21
49.66,-40.13
49.87,-39.08
50.07,-37.98
50.26,-36.91
50.45,-35.83
50.64,-34.77
50.82,-33.72
51.01,-32.64
51.19,-31.61
51.38,-30.59
51.56,-29.57
51.75,-28.53
51.94,-27.52
52.12,-26.51
52.31,-25.52
52.51,-24.54
52.7,-23.57
52.87,-23.96
53.05,-23.16
53.23,-22.25
53.41,-21.33
53.59,-20.39
53.78,-19.45
53.96,-18.54
54.14,-17.63
54.32,-16.7
54.5,-15.79
54.68,-14.85
54.86,-13.92
55.04,-13
55.22,-12.06
55.4,-11.14
55.58,-10.19
55.76,-9.28
55.94,-8.38
56.12,-7.47
56.3,-6.57
56.48,-5.67
56.66,-4.75
56.84,-3.87
57.02,-3.01
57.2,-2.13
57.38,-1.29
57.57,-0.45
57.75,0.43
57.93,1.27
58.12,2.11
58.3,2.94
58.48,3.71
58.65,4.48
58.81,5.3
58.98,6.12
59.14,6.92
59.3,7.7
59.46,8.5
59.62,9.3
59.78,10.17
59.95,10.98
60.12,11.78
60.29,12.57
60.45,13.37
60.62,14.15
60.77,14.97
60.93,15.8
61.08,16.57
61.24,17.36
61.39,18.16
61.53,18.95
61.68,19.74
61.82,20.54
61.98,21.31
62.14,22.12
62.3,22.87
62.47,23.59
62.63,24.41
62.8,25.18
62.96,26.01
63.12,26.77
63.29,27.49
63.44,28.21
63.58,28.91
63.72,29.6
63.85,30.31
63.98,31
64.11,31.7
64.23,32.4
64.36,33.1
64.49,33.8
64.62,34.46
64.75,35.16
64.88,35.83
65.02,36.54
65.15,37.23
65.28,37.91
65.4,38.58
65.52,39.24
65.64,39.91
65.76,40.51
65.87,41.17
65.99,41.84
66.1,42.51
66.21,43.17
66.31,43.8
66.42,44.49
66.52,45.16
66.61,45.78
66.71,46.43
66.81,47.07
66.91,47.71
67.01,48.34
67.12,48.99
67.23,49.61
67.35,50.26
67.46,50.88
67.57,51.51
67.68,52.13
67.8,52.75
67.91,53.35
68.02,53.96
68.13,54.55
68.25,55.12
68.36,55.71
68.46,56.29
68.57,56.88
68.68,57.46
68.78,58.02
68.87,58.6
68.96,59.15
69.06,59.73
69.16,60.28
69.27,60.81
69.38,61.35
69.5,61.84
69.6,62.38
69.72,62.89
69.83,63.39
69.93,63.89
70.04,64.4
70.14,64.89
70.24,65.38
70.34,65.88
70.44,66.39
70.54,66.89
70.65,67.4
70.76,67.92
70.87,68.44
70.98,68.96
71.1,69.47
71.21,69.98
71.32,70.5
71.43,71.02
71.54,71.54
71.65,72.06
71.75,72.59
71.86,73.1
71.96,73.6
72.06,74.1
72.16,74.62
72.26,75.13
72.36,75.62
72.46,76.11
72.56,76.6
72.66,77.09
72.76,77.57
72.85,78.05
72.95,78.52
73.05,78.99
73.14,79.48
73.24,79.94
73.34,80.4
73.43,80.86
73.53,81.32
73.62,81.79
73.71,82.26
73.79,82.71
73.88,83.16
73.96,83.61
74.04,84.06
74.12,84.52
74.2,84.96
74.28,85.39
74.35,85.83
74.43,86.27
74.5,86.7
74.58,87.14
74.64,87.57
74.71,88.01
74.77,88.44
74.84,88.87
74.9,89.29
74.97,89.71
75.04,90.14
75.1,90.56
75.17,90.98
75.23,91.4
75.3,91.8
75.36,92.2
75.43,92.59
75.49,93
75.55,93.42
75.61,93.83
75.68,94.26
75.75,94.63
75.82,95.02
75.9,95.41
75.97,95.81
76.06,96.2
76.13,96.57
76.21,96.95
76.27,97.32
76.32,97.7
76.37,98.08
76.42,98.43
76.45,98.81
76.47,99.18
76.51,99.55
76.56,99.91
76.62,100.26
76.66,100.62
76.71,100.97
76.76,101.31
76.82,101.65
76.87,101.99
76.92,102.32
76.98,102.66
77.03,102.99
77.08,103.31
77.13,103.66
77.18,103.99
77.24,104.32
77.3,104.67
77.35,105.04
77.41,105.4
77.46,105.76
77.51,106.09
77.57,106.43
77.62,106.76
77.67,107.11
77.72,107.48
77.77,107.81
77.82,108.14
77.89,108.44
77.96,108.77
78.02,109.1
78.08,109.41
78.15,109.68
78.22,109.98
78.29,110.27
78.35,110.53
78.41,110.81
78.47,111.09
78.52,111.38
78.57,111.66
78.61,111.94
78.65,112.23
78.69,112.53
78.73,112.8
78.77,113.06
78.8,113.34
78.84,113.62
78.88,113.9
78.92,114.19
78.96,114.48
79,114.78
79.05,115.07
79.1,115.37
79.14,115.66
79.19,115.95
79.23,116.23
79.28,116.51
79.32,116.79
79.37,117.08
79.41,117.35
79.45,117.64
79.49,117.91
79.53,118.18
79.57,118.47
79.61,118.76
79.65,119.02
79.69,119.28
79.74,119.54
79.78,119.79
79.82,120.02
79.86,120.26
79.91,120.5
79.95,120.75
79.99,121
80.03,121.26
80.07,121.5
80.1,121.74
80.14,121.99
80.17,122.23
80.21,122.45
80.24,122.68
80.28,122.9
80.32,123.12
80.35,123.35
80.39,123.58
80.42,123.8
80.46,124.03
80.5,124.26
80.54,124.49
80.57,124.71
80.61,124.94
80.65,125.17
80.69,125.39
80.73,125.61
80.76,125.83
80.8,126.05
80.84,126.27
80.87,126.49
80.91,126.72
80.94,126.95
80.98,127.18
81.01,127.39
81.04,127.61
81.08,127.83
81.11,128.05
81.15,128.26
81.19,128.48
81.23,128.68
81.26,128.89
81.3,129.1
81.34,129.3
81.38,129.5
81.42,129.71
81.45,129.91
81.49,130.11
81.53,130.32
81.57,130.52
81.62,130.73
81.67,130.92
81.72,131.11
81.76,131.3
81.8,131.47
81.84,131.65
81.88,131.83
81.91,132.01
81.94,132.18
81.98,132.36
82.01,132.55
82.04,132.74
82.07,132.93
82.1,133.11
82.13,133.28
82.16,133.47
82.18,133.64
82.21,133.82
82.24,134
82.27,134.19
82.29,134.38
82.32,134.56
82.34,134.74
82.37,134.92
82.39,135.11
82.42,135.31
82.44,135.51
82.47,135.69
82.49,135.88
82.51,136.07
82.53,136.25
82.54,136.42
82.56,136.6
82.58,136.77
82.6,136.95
82.61,137.12
82.63,137.28
82.64,137.45
82.65,137.62
82.67,137.77
82.68,137.92
82.7,138.06
82.71,138.22
82.73,138.37
82.75,138.52
82.77,138.68
82.79,138.83
82.8,138.98
82.82,139.11
82.84,139.25
82.87,139.4
82.89,139.55
82.91,139.69
82.94,139.82
82.96,139.95
82.98,140.1
83,140.25
83.02,140.39
83.04,140.55
83.06,140.7
83.08,140.86
83.1,141.01
83.12,141.15
83.14,141.29
83.17,141.44
83.19,141.58
83.21,141.73
83.23,141.87
83.25,142.04
83.27,142.19
83.29,142.33
83.31,142.46
83.33,142.6
83.36,142.74
83.38,142.86
83.4,142.99
83.42,143.12
83.44,143.29
83.46,143.44
83.48,143.59
83.5,143.73
83.52,143.86
83.53,143.98
83.54,144.1
83.55,144.21
83.56,144.31
83.57,144.43
83.58,144.51
83.6,144.58
83.61,144.63
83.63,144.68
83.65,144.74
83.68,144.81
83.7,144.88
83.73,144.96
83.75,145.07
83.78,145.22
83.8,145.34
83.83,145.49
83.85,145.67
83.87,143.95
83.89,142.24
83.91,142.44
83.94,142.63
83.96,142.82
83.98,142.98
84,143.08
84.03,143.15
84.05,143.18
84.07,143.18
84.09,143.15
84.1,143.14
84.12,143.11
84.14,143.08
84.15,143.02
84.16,142.96
84.18,142.87
84.19,142.64
84.2,142.5
84.21,142.47
84.21,142.45
84.22,142.44
84.23,142.4
84.24,142.33
84.24,142.3
84.24,142.22
84.25,142.06
84.25,141.86
84.25,141.67
84.25,141.47
84.26,141.35
84.25,141.26
84.25,141.18
84.24,141.09
84.23,140.99
84.23,140.89
84.22,140.72
84.21,140.54
84.2,140.35
84.2,140.14
84.18,139.9
84.16,139.68
84.13,139.45
84.12,139.22
84.1,139.01
84.1,138.83
84.1,138.68
84.09,138.52
84.09,138.36
84.09,138.24
84.08,138.1
84.07,137.96
84.06,137.79
84.05,137.61
84.03,137.42
84.01,137.22
83.98,137.03
83.95,136.84
83.91,136.64
83.87,136.43
83.83,136.21
83.79,135.98
83.76,135.74
83.74,135.52
83.73,135.25
83.7,135.01
83.69,134.78
83.68,134.54
83.65,134.3
83.63,134.08
83.61,133.86
83.57,133.67
83.53,133.52
83.48,133.36
83.42,133.23
83.36,133.1
83.3,132.97
83.24,132.83
83.18,132.69
83.11,132.55
83.05,132.39
82.99,132.23
82.93,132.05
82.86,131.86
82.8,131.67
82.73,131.48
82.65,131.29
82.58,131.1
82.49,130.93
82.42,130.75
82.34,130.59
82.26,130.43
82.18,130.27
82.1,130.11
82.01,129.96
81.92,129.82
81.83,129.69
81.73,129.59
81.62,129.48
81.52,129.38
81.42,129.26
81.31,129.14
81.22,129
81.12,128.85
81,128.72
80.9,128.57
80.81,128.42
80.71,128.27
80.61,128.11
80.5,127.95
80.47,127.8
80.33,127.63
80.19,127.47
80.06,127.31
79.93,127.17
79.78,127.03
79.62,126.9
79.46,126.75
79.31,126.59
79.2,126.45
79.09,126.32
78.96,126.2
78.83,126.1
78.69,126.01
78.54,125.92
78.39,125.83
78.24,125.74
78.1,125.63
77.95,125.52
77.81,125.41
77.65,125.31
77.48,125.22
77.32,125.13
77.16,125.04
77,124.94
76.84,124.83
76.7,124.73
76.56,124.63
76.43,124.51
76.3,124.37
76.17,124.21
76.05,124.04
75.94,123.85
75.83,123.66
75.73,123.47
75.64,123.27
75.54,123.07
75.44,122.89
75.33,122.72
75.22,122.56
75.1,122.42
74.98,122.27
74.84,122.1
74.7,121.94
74.55,121.81
74.38,121.69
74.21,121.59
74.05,121.5
73.88,121.41
73.71,121.32
73.53,121.22
73.37,121.11
73.21,120.99
73.06,120.88
72.89,120.76
72.73,120.65
72.54,120.55
72.37,120.46
72.18,120.39
72.01,120.33
71.8,120.29
71.58,120.25
71.35,120.22
71.09,120.21
70.89,120.15
70.73,120.09
70.59,120.03
70.46,119.96
70.33,119.86
70.21,119.74
70.1,119.6
70,119.42
69.92,119.23
69.83,119.03
69.74,118.82
69.68,118.6
69.59,118.39
69.49,118.17
69.37,117.96
69.23,117.8
69.08,117.68
68.92,117.57
68.77,117.44
68.61,117.32
68.45,117.23
68.29,117.16
68.13,117.07
67.97,116.96
67.82,116.84
67.68,116.72
67.52,116.6
67.38,116.47
67.27,116.31
67.15,116.15
67.05,115.97
66.94,115.8
66.83,115.63
66.7,115.45
66.57,115.29
66.4,115.17
66.24,115.06
66.03,114.96
65.8,114.88
65.55,114.79
65.3,114.71
65.04,114.67
64.8,114.64
64.51,114.61
64.19,114.59
63.87,114.56
63.54,114.53
63.28,114.49
63,114.47
62.71,114.45
62.45,114.42
62.13,114.38
61.82,114.33
61.51,114.27
61.22,114.19
60.94,114.1
60.68,113.99
60.42,113.88
60.17,113.77
59.94,113.64
59.72,113.51
59.53,113.39
59.34,113.27
59.16,113.17
58.99,113.06
58.82,112.96
58.66,112.86
58.5,112.75
58.35,112.64
58.2,112.53
58.04,112.43
57.88,112.32
57.72,112.21
57.53,112.13
57.34,112.04
57.12,111.94
56.91,111.83
56.68,111.72
56.45,111.62
56.23,111.51
56.01,111.4
55.81,111.3
55.62,111.2
55.41,111.11
55.18,111.03
54.93,110.94
54.66,110.86
54.4,110.78
54.13,110.71
53.86,110.64
53.58,110.57
53.31,110.5
53.05,110.43
52.77,110.36
52.49,110.28
52.21,110.2
51.94,110.12
51.68,110.04
51.42,109.96
51.16,109.88
50.91,109.8
50.66,109.73
50.4,109.66
50.14,109.59
49.87,109.53
49.58,109.48
49.3,109.42
49.01,109.36
48.74,109.3
48.47,109.23
48.22,109.17
47.98,109.11
47.73,109.06
47.47,109
47.22,108.94
46.96,108.88
46.71,108.74
46.48,108.65
46.24,108.58
46,108.51
45.76,108.43
45.52,108.36
45.28,108.3
45.03,108.23
44.78,108.16
44.53,108.09
44.28,108.02
44.02,107.95
43.77,107.89
43.53,107.82
43.28,107.76
43.05,107.69
42.81,107.62
42.58,107.56
42.35,107.49
42.12,107.43
41.9,107.36
41.67,107.3
41.44,107.23
41.21,107.17
40.98,107.1
40.74,107.04
40.51,106.97
40.29,106.91
40.06,106.85
39.84,106.79
39.62,106.72
39.4,106.66
39.18,106.6
38.96,106.54
38.75,106.48
38.53,106.41
38.31,106.35
38.09,106.29
37.87,106.23
37.64,106.18
37.42,106.12
37.21,106.06
36.99,106
36.77,105.94
36.55,105.89
36.33,105.83
36.12,105.78
35.92,105.72
35.71,105.67
35.52,105.61
35.32,105.56
35.14,105.5
34.95,105.45
34.77,105.39
34.58,105.34
34.4,105.28
34.21,105.23
34.02,105.17
33.83,105.12
33.64,105.07
33.45,105.01
33.26,104.96
33.07,104.9
32.87,104.85
32.68,104.8
32.5,104.75
32.33,104.7
32.15,104.65
31.97,104.6
31.8,104.55
31.62,104.49
31.44,104.44
31.26,104.39
31.08,104.35
30.91,104.3
30.73,104.25
30.57,104.21
30.41,104.16
30.25,104.11
30.1,104.07
29.95,104.02
29.8,103.97
29.64,103.93
29.49,103.88
29.34,103.84
29.19,103.79
29.04,103.75
28.89,103.7
28.73,103.65
28.57,103.61
28.39,103.56
28.22,103.51
28.03,103.46
27.83,103.41
27.63,103.36
27.41,103.32
27.21,103.27
27.02,103.23
26.84,103.18
26.67,103.14
26.51,103.1
26.36,103.06
26.21,103.02
26.07,102.98
25.94,102.94
25.8,102.9
25.67,102.86
25.54,102.81
25.41,102.77
25.27,102.73
25.14,102.69
25,102.65
24.86,102.61
24.72,102.56
24.58,102.52
24.44,102.48
24.3,102.44
24.15,102.4
24.01,102.36
23.87,102.32
23.74,102.28
23.6,102.24
23.46,102.2
23.32,102.17
23.19,102.13
23.05,102.09
22.92,102.05
22.78,102.02
22.65,101.98
22.53,101.94
22.4,101.9
22.28,101.86
22.15,101.83
22.04,101.79
21.92,101.75
21.81,101.72
21.7,101.69
21.58,101.65
21.47,101.62
21.35,101.58
21.24,101.55
21.12,101.51
21.01,101.47
20.91,101.44
20.8,101.41
20.69,101.38
20.58,101.35
20.48,101.32
20.37,101.29
20.27,101.26
20.16,101.23
20.04,101.2
19.93,101.17
19.82,101.14
19.71,101.11
19.6,101.08
19.49,101.05
19.39,101.02
19.28,100.99
19.18,100.96
